Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Sidnei,6.87,12,80.0,2,0,166,Real Betis,La Liga,2018-2019
Ramiro Funes Mori,6.87,7,70.0,2,0,260,Villarreal,La Liga,2018-2019
Samuel Umtiti,6.87,4,80.0,0,1,58,Barcelona,La Liga,2018-2019
Diego Llorente,6.87,2,50.0,0,0,184,Real Sociedad,La Liga,2018-2019
Quincy Promes,6.87,28,58.33,5,7,305,Sevilla,La Liga,2018-2019
Yeray Álvarez,6.87,5,83.33,3,0,283,Athletic Club,La Liga,2018-2019
Iker Muniain,6.87,63,60.58,4,5,358,Athletic Club,La Liga,2018-2019
Cucho Hernández,6.86,37,49.33,9,7,362,Huesca,La Liga,2018-2019
Léo Baptistão,6.86,21,65.63,6,1,176,Espanyol,La Liga,2018-2019
Ibai Gómez,6.86,21,48.84,2,3,386,Athletic Club,La Liga,2018-2019
Juanfran,6.86,11,52.38,0,6,236,Atlético Madrid,La Liga,2018-2019
Iván Ramis,6.86,4,100.0,0,0,180,Eibar,La Liga,2018-2019
Juanfran,6.86,13,50.0,0,1,272,Leganés,La Liga,2018-2019
Thomas Lemar,6.85,48,60.76,3,3,312,Atlético Madrid,La Liga,2018-2019
Daniel Carriço,6.85,8,88.89,0,1,220,Sevilla,La Liga,2018-2019
Abdoulaye Ba,6.85,4,80.0,1,0,207,Rayo Vallecano,La Liga,2018-2019
Papakouli Diop,6.85,17,80.95,0,1,365,Eibar,La Liga,2018-2019
Mario Suárez,6.85,16,72.73,0,1,161,Rayo Vallecano,La Liga,2018-2019
Malcom,6.85,11,68.75,1,1,78,Barcelona,La Liga,2018-2019
Diego López,6.85,1,100.0,0,0,373,Espanyol,La Liga,2018-2019
Raúl Carnero,6.85,11,73.33,0,0,230,Girona FC,La Liga,2018-2019
Roger Martí,6.85,11,40.74,14,1,206,Levante UD,La Liga,2018-2019
Sergi Guardiola,6.84,19,48.72,6,3,249,Real Valladolid,La Liga,2018-2019
Lucas Vázquez,6.84,33,56.9,3,8,319,Real Madrid,La Liga,2018-2019
Denis Cheryshev,6.84,19,50.0,4,11,349,Valencia,La Liga,2018-2019
Víctor Laguardia,6.84,0,0.0,3,3,393,Deportivo Alavés,La Liga,2018-2019
Ryad Boudebouz,6.84,20,71.43,1,7,229,Celta Vigo,La Liga,2018-2019
Isco,6.83,34,69.39,5,4,219,Real Madrid,La Liga,2018-2019
Álvaro Medrán,6.83,20,64.52,2,0,212,Rayo Vallecano,La Liga,2018-2019
Nélson Semedo,6.83,19,61.29,0,0,182,Barcelona,La Liga,2018-2019
Héctor Moreno,6.83,2,50.0,1,1,194,Real Sociedad,La Liga,2018-2019
Mikel Oyarzabal,6.83,47,49.47,8,7,538,Real Sociedad,La Liga,2018-2019
Álvaro Odriozola,6.83,7,25.0,1,7,163,Real Madrid,La Liga,2018-2019
Aleix García,6.83,13,56.52,1,1,263,Girona FC,La Liga,2018-2019
Arthur,6.83,10,58.82,0,3,121,Barcelona,La Liga,2018-2019
Pablo Fornals,6.83,39,60.94,2,10,435,Villarreal,La Liga,2018-2019
Jaume Costa,6.83,10,71.43,0,1,215,Villarreal,La Liga,2018-2019
Óscar Melendo,6.83,33,67.35,0,6,231,Espanyol,La Liga,2018-2019
Javi Galán,6.83,29,56.86,0,4,301,Huesca,La Liga,2018-2019
Kiko Olivas,6.82,19,100.0,1,0,181,Real Valladolid,La Liga,2018-2019
Rubén Rochina,6.82,65,70.65,1,11,471,Levante UD,La Liga,2018-2019
Fernando Calero,6.82,12,100.0,1,1,264,Real Valladolid,La Liga,2018-2019
Rodri Tarín,6.82,1,100.0,0,0,145,Leganés,La Liga,2018-2019
Martin Braithwaite,6.82,17,51.52,5,2,159,Leganés,La Liga,2018-2019
Anaitz Arbilla,6.82,4,66.67,0,2,311,Eibar,La Liga,2018-2019
