Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Stephan El Shaarawy,6.92,22,44.9,1,5,189,Roma,Serie A,2023-2024
Leo Østigård,6.92,2,66.67,0,0,174,Napoli,Serie A,2023-2024
Andrea Cambiaso,6.92,26,49.06,3,3,291,Juventus,Serie A,2023-2024
Milan Badelj,6.92,17,56.67,2,1,337,Genoa,Serie A,2023-2024
Alessandro Vogliacco,6.92,3,50.0,0,0,145,Genoa,Serie A,2023-2024
Pablo Marí,6.92,5,71.43,0,1,169,Monza,Serie A,2023-2024
Răzvan Marin,6.92,15,51.72,0,4,293,Empoli,Serie A,2023-2024
Denzel Dumfries,6.92,14,53.85,6,6,238,Inter,Serie A,2023-2024
Victor Kristiansen,6.92,11,57.89,0,5,296,Bologna,Serie A,2023-2024
Sebastiano Luperto,6.91,7,77.78,0,2,345,Empoli,Serie A,2023-2024
Junior Messias,6.91,16,47.06,1,2,151,Genoa,Serie A,2023-2024
Marin Pongračić,6.91,15,78.95,2,0,312,Lecce,Serie A,2023-2024
Nadir Zortea,6.91,22,46.81,0,5,253,Frosinone,Serie A,2023-2024
Valentin Gendrey,6.91,16,59.26,1,2,421,Lecce,Serie A,2023-2024
M'Baye Niang,6.91,5,35.71,3,1,106,Empoli,Serie A,2023-2024
Sandi Lovrić,6.91,17,54.84,6,6,240,Udinese,Serie A,2023-2024
Lameck Banda,6.9,42,45.65,6,5,237,Lecce,Serie A,2023-2024
Dany Mota,6.9,16,36.36,6,5,316,Monza,Serie A,2023-2024
Luis Muriel,6.9,7,43.75,0,1,116,Atalanta,Serie A,2023-2024
Daniele Rugani,6.9,0,0.0,2,1,78,Juventus,Serie A,2023-2024
Armando Izzo,6.9,0,0.0,1,1,126,Monza,Serie A,2023-2024
Kristian Thorstvedt,6.9,15,44.12,2,0,382,Sassuolo,Serie A,2023-2024
Florian Thauvin,6.9,35,43.21,4,10,308,Udinese,Serie A,2023-2024
Alberto Grassi,6.9,5,55.56,0,1,193,Empoli,Serie A,2023-2024
Mário Rui,6.9,3,42.86,1,3,231,Napoli,Serie A,2023-2024
Abdou Harroui,6.89,19,47.5,4,2,142,Frosinone,Serie A,2023-2024
Juan Jesus,6.89,1,100.0,0,1,170,Napoli,Serie A,2023-2024
Matías Vecino,6.89,10,71.43,3,0,154,Lazio,Serie A,2023-2024
Sebastian Walukiewicz,6.89,8,80.0,0,0,195,Empoli,Serie A,2023-2024
Mattéo Guendouzi,6.88,7,35.0,0,5,245,Lazio,Serie A,2023-2024
Antonín Barák,6.88,4,33.33,1,4,94,Fiorentina,Serie A,2023-2024
Davide Calabria,6.88,6,30.0,1,1,267,Milan,Serie A,2023-2024
Nicolò Rovella,6.88,10,58.82,1,0,161,Lazio,Serie A,2023-2024
Emil Holm,6.88,18,60.0,3,3,220,Atalanta,Serie A,2023-2024
Toma Bašić,6.88,10,66.67,0,0,129,Salernitana,Serie A,2023-2024
Mateo Retegui,6.88,14,43.75,4,1,288,Genoa,Serie A,2023-2024
Simon Kjær,6.87,0,0.0,1,2,103,Milan,Serie A,2023-2024
Jonathan Ikoné,6.87,21,51.22,7,4,162,Fiorentina,Serie A,2023-2024
Matteo Ruggeri,6.87,21,56.76,1,4,367,Atalanta,Serie A,2023-2024
Nikola Milenković,6.87,2,66.67,1,1,252,Fiorentina,Serie A,2023-2024
Juan Cabal,6.87,12,57.14,0,0,277,Hellas Verona,Serie A,2023-2024
Lucas Beltrán,6.87,12,40.0,1,3,205,Fiorentina,Serie A,2023-2024
Rui Patrício,6.87,0,0.0,0,0,137,Roma,Serie A,2023-2024
Reinier,6.86,9,52.94,0,4,131,Frosinone,Serie A,2023-2024
Diego Coppola,6.86,0,0.0,3,0,175,Hellas Verona,Serie A,2023-2024
Guillermo Ochoa,6.86,0,0.0,0,0,260,Salernitana,Serie A,2023-2024
Daniel Maldini,6.86,16,48.48,0,2,100,Monza,Serie A,2023-2024
Kenan Yıldız,6.86,23,65.71,2,2,132,Juventus,Serie A,2023-2024
Mattia Bani,6.86,1,33.33,1,0,204,Genoa,Serie A,2023-2024
Simone Romagnoli,6.86,0,0.0,1,1,205,Frosinone,Serie A,2023-2024
Gianluca Gaetano,6.86,11,37.93,1,3,133,Cagliari,Serie A,2023-2024
Ardian Ismajli,6.85,0,0.0,0,0,193,Empoli,Serie A,2023-2024
Valentín Castellanos,6.85,11,30.56,7,3,285,Lazio,Serie A,2023-2024
Danilo D'Ambrosio,6.85,7,58.33,0,0,138,Monza,Serie A,2023-2024
Adrien Tameze,6.85,12,70.59,0,3,212,Torino,Serie A,2023-2024
Giovanni Fabbian,6.85,12,52.17,4,4,112,Bologna,Serie A,2023-2024
Leonardo Spinazzola,6.85,20,51.28,0,5,229,Roma,Serie A,2023-2024
Christian Kabasele,6.85,0,0.0,1,2,65,Udinese,Serie A,2023-2024
Marko Arnautović,6.84,1,16.67,3,3,105,Inter,Serie A,2023-2024
Mërgim Vojvoda,6.84,7,63.64,0,3,223,Torino,Serie A,2023-2024
Valentín Carboni,6.84,24,57.14,2,3,154,Monza,Serie A,2023-2024
Alex Meret,6.84,1,100.0,0,1,145,Napoli,Serie A,2023-2024
Lorenzo De Silvestri,6.84,0,0.0,0,0,64,Bologna,Serie A,2023-2024
Thomas Kristensen,6.84,10,100.0,1,0,226,Udinese,Serie A,2023-2024
Yerry Mina,6.84,2,66.67,0,0,127,Cagliari,Serie A,2023-2024
Valentino Lazaro,6.84,20,62.5,3,3,332,Torino,Serie A,2023-2024
Zito Luvumbo,6.84,30,42.86,4,5,300,Cagliari,Serie A,2023-2024
Caleb Ekuban,6.83,10,47.62,4,4,161,Genoa,Serie A,2023-2024
Roberto Pereyra,6.83,16,42.11,2,4,227,Udinese,Serie A,2023-2024
Davide Faraoni,6.83,4,36.36,1,0,164,Fiorentina,Serie A,2023-2024
Martin Hongla,6.83,9,75.0,0,0,102,Hellas Verona,Serie A,2023-2024
Youssef Maleh,6.83,8,53.33,2,1,306,Empoli,Serie A,2023-2024
Ruslan Malinovskyi,6.83,10,43.48,0,0,204,Genoa,Serie A,2023-2024
Angeliño,6.83,6,50.0,0,2,190,Roma,Serie A,2023-2024
Sead Kolašinac,6.83,7,100.0,2,2,232,Atalanta,Serie A,2023-2024
Walace,6.83,16,45.71,0,1,395,Udinese,Serie A,2023-2024
Manuel Lazzari,6.83,11,52.38,1,2,189,Lazio,Serie A,2023-2024
Patrick Dorgu,6.83,15,48.39,2,3,227,Lecce,Serie A,2023-2024
Andrea Petagna,6.83,11,73.33,1,0,127,Cagliari,Serie A,2023-2024
Luca Ranieri,6.83,4,33.33,1,0,241,Fiorentina,Serie A,2023-2024
Pontus Almqvist,6.83,37,46.25,1,2,276,Lecce,Serie A,2023-2024
Samuel Iling Junior,6.83,7,33.33,0,2,150,Juventus,Serie A,2023-2024
Enzo Barrenechea,6.83,8,50.0,0,1,323,Frosinone,Serie A,2023-2024
Davide Zappacosta,6.82,17,42.5,4,4,236,Atalanta,Serie A,2023-2024
Lorenzo Lucca,6.82,12,37.5,11,1,337,Udinese,Serie A,2023-2024
Paweł Dawidowicz,6.82,4,80.0,0,0,220,Hellas Verona,Serie A,2023-2024
Antonino Gallo,6.82,19,48.72,1,8,475,Lecce,Serie A,2023-2024
Suat Serdar,6.82,18,56.25,1,1,209,Hellas Verona,Serie A,2023-2024
Matteo Darmian,6.82,5,33.33,3,1,237,Inter,Serie A,2023-2024
Federico Fazio,6.82,2,100.0,2,0,158,Salernitana,Serie A,2023-2024
Christian Kouamé,6.82,9,33.33,2,2,220,Fiorentina,Serie A,2023-2024
Samuele Birindelli,6.82,12,44.44,0,3,263,Monza,Serie A,2023-2024
Michel Aebischer,6.82,14,60.87,1,3,190,Bologna,Serie A,2023-2024
Federico Bonazzoli,6.82,6,54.55,1,3,116,Hellas Verona,Serie A,2023-2024
Ciro Immobile,6.82,8,29.63,12,3,210,Lazio,Serie A,2023-2024
Szymon Żurkowski,6.82,4,30.77,0,0,99,Empoli,Serie A,2023-2024
Houssem Aouar,6.81,11,61.11,2,0,98,Roma,Serie A,2023-2024
Antonio Sanabria,6.81,14,45.16,10,1,226,Torino,Serie A,2023-2024
Davide Frattesi,6.81,7,35.0,7,3,114,Inter,Serie A,2023-2024
Sam Beukema,6.81,4,66.67,3,1,224,Bologna,Serie A,2023-2024
Daniel Boloca,6.81,28,80.0,1,0,154,Sassuolo,Serie A,2023-2024
Gianluca Lapadula,6.81,4,57.14,3,2,83,Cagliari,Serie A,2023-2024
Hassane Kamara,6.81,30,57.69,4,5,303,Udinese,Serie A,2023-2024
Giulio Maggiore,6.81,6,46.15,1,2,212,Salernitana,Serie A,2023-2024
Matheus Henrique,6.81,20,58.82,4,1,263,Sassuolo,Serie A,2023-2024
Walid Cheddira,6.81,12,34.29,10,1,255,Frosinone,Serie A,2023-2024
Maxime López,6.81,2,33.33,0,1,102,Fiorentina,Serie A,2023-2024
Dan Ndoye,6.8,34,44.16,7,4,268,Bologna,Serie A,2023-2024
Tommaso Augello,6.8,15,55.56,0,4,452,Cagliari,Serie A,2023-2024
Edoardo Bove,6.8,9,56.25,3,0,192,Roma,Serie A,2023-2024
Koni De Winter,6.8,7,77.78,1,1,185,Genoa,Serie A,2023-2024
Andrea Consigli,6.8,0,0.0,0,0,398,Sassuolo,Serie A,2023-2024
Kacper Urbański,6.8,20,62.5,2,0,123,Bologna,Serie A,2023-2024
Stefano Turati,6.79,0,0.0,0,0,290,Frosinone,Serie A,2023-2024
Jacopo Fazzini,6.79,20,54.05,0,3,227,Empoli,Serie A,2023-2024
Loum Tchaouna,6.79,16,34.04,3,4,386,Salernitana,Serie A,2023-2024
Kevin Strootman,6.79,5,71.43,0,3,143,Genoa,Serie A,2023-2024
Simone Scuffet,6.79,0,0.0,0,0,314,Cagliari,Serie A,2023-2024
Nicola Zalewski,6.79,16,53.33,2,2,158,Roma,Serie A,2023-2024
Caleb Okoli,6.79,2,40.0,0,1,340,Frosinone,Serie A,2023-2024
Gustav Isaksen,6.79,15,39.47,1,3,193,Lazio,Serie A,2023-2024
Ilario Monterisi,6.79,5,55.56,1,1,206,Frosinone,Serie A,2023-2024
Nicolò Casale,6.79,2,100.0,1,0,87,Lazio,Serie A,2023-2024
Nahitan Nández,6.78,28,62.22,4,2,468,Cagliari,Serie A,2023-2024
Samuel Chukwueze,6.78,21,38.18,3,4,173,Milan,Serie A,2023-2024
Karol Linetty,6.78,8,53.33,0,2,170,Torino,Serie A,2023-2024
Malick Thiaw,6.78,8,80.0,1,0,114,Milan,Serie A,2023-2024
Matías Viña,6.78,12,42.86,1,2,179,Sassuolo,Serie A,2023-2024
Danilo Cataldi,6.78,6,75.0,0,1,150,Lazio,Serie A,2023-2024
Rasmus Kristensen,6.77,7,41.18,1,2,269,Roma,Serie A,2023-2024
Ylber Ramadani,6.77,23,62.16,1,1,335,Lecce,Serie A,2023-2024
Karol Świderski,6.77,3,30.0,2,1,65,Hellas Verona,Serie A,2023-2024
Charalampos Lykogiannīs,6.77,2,28.57,1,2,159,Bologna,Serie A,2023-2024
Rolando Mandragora,6.77,6,60.0,4,2,177,Fiorentina,Serie A,2023-2024
Natan,6.77,2,50.0,0,0,98,Napoli,Serie A,2023-2024
Adam Marušić,6.77,14,50.0,0,1,363,Lazio,Serie A,2023-2024
Gian Marco Ferrari,6.77,3,75.0,3,0,243,Sassuolo,Serie A,2023-2024
Michael Folorunsho,6.77,22,34.38,7,1,456,Hellas Verona,Serie A,2023-2024
Oussama El Azzouzi,6.77,0,0.0,0,2,52,Bologna,Serie A,2023-2024
Luka Jović,6.77,7,53.85,5,1,88,Milan,Serie A,2023-2024
Nedim Bajrami,6.76,17,56.67,1,3,186,Sassuolo,Serie A,2023-2024
Nicola Sansone,6.76,11,50.0,2,1,107,Lecce,Serie A,2023-2024
Emanuele Valeri,6.76,12,33.33,1,5,269,Frosinone,Serie A,2023-2024
Zeki Çelik,6.76,6,60.0,0,0,78,Roma,Serie A,2023-2024
Hans Hateboer,6.76,6,60.0,0,4,118,Atalanta,Serie A,2023-2024
Noah Okafor,6.76,14,45.16,3,2,131,Milan,Serie A,2023-2024
Joan González,6.76,19,67.86,3,2,162,Lecce,Serie A,2023-2024
Isak Hien,6.76,5,45.45,0,0,154,Atalanta,Serie A,2023-2024
Eldor Shomurodov,6.76,10,38.46,2,5,161,Cagliari,Serie A,2023-2024
Georgios Kyriakopoulos,6.76,18,62.07,3,3,228,Monza,Serie A,2023-2024
Nikola Moro,6.76,5,50.0,0,0,128,Bologna,Serie A,2023-2024
Sardar Azmoun,6.75,4,36.36,2,3,83,Roma,Serie A,2023-2024
Francesco Gelli,6.75,13,39.39,1,6,215,Frosinone,Serie A,2023-2024
Martín Payero,6.75,24,42.11,0,4,234,Udinese,Serie A,2023-2024
Luca Caldirola,6.75,1,100.0,0,1,134,Monza,Serie A,2023-2024
Matteo Prati,6.75,4,44.44,1,1,224,Cagliari,Serie A,2023-2024
Arkadiusz Milik,6.75,5,50.0,5,6,103,Juventus,Serie A,2023-2024
M'Bala Nzola,6.75,14,48.28,5,2,183,Fiorentina,Serie A,2023-2024
Darko Lazović,6.75,5,20.83,4,6,299,Hellas Verona,Serie A,2023-2024
Fabio Miretti,6.75,21,53.85,1,0,184,Juventus,Serie A,2023-2024
Lorenzo Pirola,6.75,0,0.0,1,0,186,Salernitana,Serie A,2023-2024
Martin Erlić,6.74,4,66.67,1,0,254,Sassuolo,Serie A,2023-2024
Lorenzo Colombo,6.74,12,52.17,4,0,183,Monza,Serie A,2023-2024
Junior Sambia,6.74,5,29.41,0,1,153,Salernitana,Serie A,2023-2024
Koffi Djidji,6.73,3,50.0,0,0,72,Torino,Serie A,2023-2024
Alessio Zerbin,6.73,15,46.88,1,2,130,Monza,Serie A,2023-2024
Pedro,6.73,14,50.0,2,5,136,Lazio,Serie A,2023-2024
Simone Bastoni,6.73,4,44.44,0,1,141,Empoli,Serie A,2023-2024
Anthony Oyono,6.73,12,48.0,0,2,152,Frosinone,Serie A,2023-2024
Matteo Cancellieri,6.73,37,44.58,6,5,306,Empoli,Serie A,2023-2024
Mohamed Kaba,6.73,14,63.64,2,1,160,Lecce,Serie A,2023-2024
Tommaso Baldanzi,6.73,15,36.59,1,3,160,Roma,Serie A,2023-2024
Giovanni Simeone,6.73,5,50.0,5,1,99,Napoli,Serie A,2023-2024
Jens Cajuste,6.73,17,62.96,2,1,106,Napoli,Serie A,2023-2024
Domagoj Bradarić,6.73,20,45.45,0,4,431,Salernitana,Serie A,2023-2024
Francesco Caputo,6.73,5,55.56,3,2,89,Empoli,Serie A,2023-2024
Djed Spence,6.73,11,55.0,0,0,111,Genoa,Serie A,2023-2024
Filippo Terracciano,6.72,13,56.52,1,2,261,Milan,Serie A,2023-2024
Yunus Musah,6.72,22,52.38,0,2,169,Milan,Serie A,2023-2024
João Ferreira,6.72,18,60.0,0,1,254,Udinese,Serie A,2023-2024
Arijon Ibrahimović,6.72,4,36.36,1,2,94,Frosinone,Serie A,2023-2024
Hamza Rafia,6.72,12,46.15,0,0,212,Lecce,Serie A,2023-2024
Simy,6.71,1,50.0,4,1,104,Salernitana,Serie A,2023-2024
Kingsley Ehizibue,6.71,11,64.71,1,0,118,Udinese,Serie A,2023-2024
Cristian Volpato,6.71,25,54.35,0,1,161,Sassuolo,Serie A,2023-2024
Timothy Weah,6.71,5,50.0,2,1,151,Juventus,Serie A,2023-2024
Adam Masina,6.71,1,100.0,1,0,116,Torino,Serie A,2023-2024
Warren Bondo,6.7,13,76.47,1,1,105,Monza,Serie A,2023-2024
