Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Cedric Avinel,6.53,0,0.0,1,0,112,Ajaccio,Ligue 1,2022-2023
Abdoulaye Bamba,6.52,4,50.0,0,0,120,Angers,Ligue 1,2022-2023
Moussa Soumano,6.52,5,71.43,1,0,49,Ajaccio,Ligue 1,2022-2023
Souleyman Doumbia,6.52,27,41.54,2,2,274,Angers,Ligue 1,2022-2023
Halid Šabanović,6.52,4,33.33,0,0,77,Angers,Ligue 1,2022-2023
El Chadaille Bitshiabu,6.52,1,50.0,0,0,40,Paris Saint-Germain,Ligue 1,2022-2023
Ismaël Diallo,6.51,14,50.0,0,0,334,Ajaccio,Ligue 1,2022-2023
Yasser Larouci,6.51,38,47.5,0,1,330,Troyes,Ligue 1,2022-2023
Félix Lemaréchal,6.5,3,33.33,0,1,45,Stade Brestois,Ligue 1,2022-2023
Kevin Spadanuda,6.5,23,57.5,1,1,121,Ajaccio,Ligue 1,2022-2023
Benjamin Leroy,6.49,0,0.0,0,0,345,Ajaccio,Ligue 1,2022-2023
Veljko Birmančević,6.49,5,29.41,1,1,83,Toulouse,Ligue 1,2022-2023
Farid El Melali,6.42,26,54.17,1,0,156,Angers,Ligue 1,2022-2023
Dennis Appiah,6.41,6,37.5,0,0,161,Nantes,Ligue 1,2022-2023
Alan Virginius,6.4,0,0.0,5,0,37,Lille,Ligue 1,2022-2023
Darlin Yongwa,6.39,13,28.89,0,2,130,Lorient,Ligue 1,2022-2023
