Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Appearances,Team Name,League,Season
Ali Adnan,6.44,10,50.0,0,0,14,Udinese,Serie A,2016-2017
Dodô,6.44,4,100.0,0,0,7,U.C Sampdoria,Serie A,2016-2017
Marco Capuano,6.44,2,50.0,0,0,12,Cagliari,Serie A,2016-2017
Marko Pjaca,6.43,12,60.0,3,0,14,Juventus,Serie A,2016-2017
Giuseppe Pezzella,6.43,16,55.17,0,0,10,Palermo,Serie A,2016-2017
Aleksandar Pešić,6.43,0,0.0,1,0,6,Atalanta,Serie A,2016-2017
Gabriel Silva,6.43,2,100.0,0,0,5,Udinese,Serie A,2016-2017
Timo Letschert,6.42,4,66.67,0,0,9,Sassuolo,Serie A,2016-2017
Dario Župarić,6.42,0,0.0,1,0,7,Pescara,Serie A,2016-2017
Marco Sportiello,6.41,0,0.0,0,0,10,Fiorentina,Serie A,2016-2017
Emil Audero,6.4,1,100.0,0,0,1,Juventus,Serie A,2016-2017
Alex Ferrari,6.4,0,0.0,0,0,1,Bologna,Serie A,2016-2017
Stefan Silva,6.4,0,0.0,0,0,1,Palermo,Serie A,2016-2017
Gennaro Sardo,6.4,0,0.0,0,0,1,ChievoVerona,Serie A,2016-2017
Emanuel Vignato,6.4,1,100.0,0,0,2,ChievoVerona,Serie A,2016-2017
Andrej Kotnik,6.4,0,0.0,0,0,2,Crotone,Serie A,2016-2017
Davide Vitturini,6.4,0,0.0,0,0,3,Pescara,Serie A,2016-2017
Samuel Gustafson,6.38,0,0.0,0,0,5,Torino,Serie A,2016-2017
Marco Zambelli,6.38,4,80.0,0,3,10,Empoli,Serie A,2016-2017
Lamin Jallow,6.35,0,0.0,0,0,2,ChievoVerona,Serie A,2016-2017
Jan Mlakar,6.3,0,0.0,1,0,1,Fiorentina,Serie A,2016-2017
Rafael Cabral,6.3,0,0.0,0,0,1,Napoli,Serie A,2016-2017
Ouasim Bouy,6.3,0,0.0,0,0,2,Palermo,Serie A,2016-2017
Vittorio Parigini,6.3,0,0.0,0,0,3,ChievoVerona,Serie A,2016-2017
Claud Adjapong,6.29,7,53.85,0,0,9,Sassuolo,Serie A,2016-2017
Gabriel Vasconcelos,6.27,0,0.0,0,0,3,Cagliari,Serie A,2016-2017
Mamadou Coulibaly,6.21,8,61.54,0,0,9,Pescara,Serie A,2016-2017
Andrés Cubas,6.2,0,0.0,0,0,1,Pescara,Serie A,2016-2017
Joshua Pérez,6.2,0,0.0,0,0,1,Fiorentina,Serie A,2016-2017
Francesco Lodi,6.2,0,0.0,0,0,1,Udinese,Serie A,2016-2017
Nicolò Fazzi,6.2,0,0.0,0,0,1,Crotone,Serie A,2016-2017
Gianluca Pegolo,6.1,0,0.0,0,0,1,Sassuolo,Serie A,2016-2017
Ivan Vargić,6.1,0,0.0,0,0,1,Lazio,Serie A,2016-2017
Carlos Carmona,6.1,1,100.0,0,0,2,Atalanta,Serie A,2016-2017
Marko Pajač,6.0,0,0.0,0,0,1,Cagliari,Serie A,2016-2017
Rubinho,6.0,0,0.0,0,0,2,Genoa,Serie A,2016-2017
Kevin Diks,5.9,0,0.0,0,0,2,Fiorentina,Serie A,2016-2017
Filippo Costa,5.6,0,0.0,0,0,1,ChievoVerona,Serie A,2016-2017
Patrick Cutrone,0.0,0,0.0,0,0,1,Milan,Serie A,2016-2017
Arnel Jakupović,0.0,0,0.0,0,0,1,Empoli,Serie A,2016-2017
Jonathan Biabiany,0.0,1,100.0,0,0,1,Inter,Serie A,2016-2017
Franjo Prce,0.0,0,0.0,0,0,1,Lazio,Serie A,2016-2017
Mamadou Tounkara,0.0,0,0.0,0,0,1,Lazio,Serie A,2016-2017
Giuseppe Borello,0.0,0,0.0,0,0,1,Crotone,Serie A,2016-2017
Giuseppe Cuomo,0.0,0,0.0,0,0,1,Crotone,Serie A,2016-2017
Roberto Colombo,0.0,0,0.0,0,0,1,Cagliari,Serie A,2016-2017
