Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Appearances,Team Name,League,Season
Carlos Gruezo,6.1,0,0.0,0,0,2,VfB Stuttgart,Bundesliga,2015-2016
Alex Manninger,6.1,0,0.0,0,0,2,FC Augsburg,Bundesliga,2015-2016
Roy Beerens,6.05,2,50.0,0,0,2,Hertha BSC,Bundesliga,2015-2016
Luca Zander,6.05,0,0.0,0,0,2,SV Werder Bremen,Bundesliga,2015-2016
Odysseas Vlachodimos,6.03,0,0.0,0,0,3,VfB Stuttgart,Bundesliga,2015-2016
Stefan Wannenwetsch,6.0,0,0.0,0,0,1,FC Ingolstadt 04,Bundesliga,2015-2016
Marius Wolf,5.9,0,0.0,0,0,2,Hannover 96,Bundesliga,2015-2016
Thomas Kessler,5.8,0,0.0,0,0,1,1. FC Köln,Bundesliga,2015-2016
Michael Zetterer,0.0,0,0.0,0,0,0,SV Werder Bremen,Bundesliga,2015-2016
Joelinton,0.0,0,0.0,0,0,1,TSG Hoffenheim,Bundesliga,2015-2016
Thilo Kehrer,0.0,0,0.0,0,0,1,FC Schalke 04,Bundesliga,2015-2016
Alexander Nübel,0.0,0,0.0,0,0,1,FC Schalke 04,Bundesliga,2015-2016
Fabian Reese,0.0,0,0.0,0,0,1,FC Schalke 04,Bundesliga,2015-2016
Marvin Wanitzek,0.0,0,0.0,0,0,1,VfB Stuttgart,Bundesliga,2015-2016
Miloš Pantović,0.0,0,0.0,0,0,1,FC Bayern München,Bundesliga,2015-2016
Ahmet Arslan,0.0,0,0.0,0,0,1,Hamburger SV,Bundesliga,2015-2016
Elkin Soto,0.0,0,0.0,0,0,1,1. FSV Mainz 05,Bundesliga,2015-2016
Nico Rinderknecht,0.0,0,0.0,0,0,1,Eintracht Frankfurt,Bundesliga,2015-2016
Devante Parker,0.0,0,0.0,0,0,1,1. FSV Mainz 05,Bundesliga,2015-2016
Milan Ivana,0.0,0,0.0,0,0,1,Darmstadt 98,Bundesliga,2015-2016
Marvin Friedrich,0.0,0,0.0,0,0,2,FC Schalke 04,Bundesliga,2015-2016
