Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Rafinha Alcântara,7.11,29,67.44,1,5,209,Paris Saint-Germain,Ligue 1,2020-2021
Mahdi Camara,7.09,31,56.36,5,2,337,Saint-Étienne,Ligue 1,2020-2021
Fabien Centonze,7.09,59,49.58,0,4,597,Metz,Ligue 1,2020-2021
Bruno Guimarães,7.08,25,78.13,2,5,210,Olympique Lyonnais,Ligue 1,2020-2021
Sven Botman,7.08,7,77.78,0,0,380,Lille,Ligue 1,2020-2021
Mike Maignan,7.08,1,100.0,0,0,293,Lille,Ligue 1,2020-2021
Nayef Aguerd,7.07,9,81.82,4,1,287,Stade Rennais,Ligue 1,2020-2021
Zinedine Ferhat,7.07,64,50.0,6,9,637,Nîmes Olympique,Ligue 1,2020-2021
Damien Da Silva,7.07,10,90.91,0,0,262,Stade Rennais,Ligue 1,2020-2021
Martin Terrier,7.06,26,60.47,3,5,292,Stade Rennais,Ligue 1,2020-2021
Serhou Guirassy,7.06,24,63.16,7,3,234,Stade Rennais,Ligue 1,2020-2021
Jonathan Clauss,7.06,22,44.9,0,10,510,RC Lens,Ligue 1,2020-2021
Guillermo Maripán,7.05,2,100.0,1,2,178,AS Monaco,Ligue 1,2020-2021
Benjamin André,7.05,29,65.91,0,1,433,Lille,Ligue 1,2020-2021
Reinildo Mandava,7.04,28,71.79,0,2,390,Lille,Ligue 1,2020-2021
Djibril Sidibé,7.04,8,53.33,0,6,361,AS Monaco,Ligue 1,2020-2021
Cesc Fàbregas,7.04,6,54.55,2,3,206,AS Monaco,Ligue 1,2020-2021
Angelo Fulgini,7.03,81,52.26,1,6,584,Angers,Ligue 1,2020-2021
Boubacar Kamara,7.03,34,62.96,0,2,364,Olympique de Marseille,Ligue 1,2020-2021
Ruben Aguilar,7.03,12,41.38,1,7,382,AS Monaco,Ligue 1,2020-2021
Pape Matar Sarr,7.03,18,54.55,0,0,207,Metz,Ligue 1,2020-2021
Valentin Rongier,7.03,26,68.42,0,2,247,Olympique de Marseille,Ligue 1,2020-2021
Pape Abou Cissé,7.02,2,50.0,1,0,171,Saint-Étienne,Ligue 1,2020-2021
Cheick Doucouré,7.02,38,80.85,0,1,266,RC Lens,Ligue 1,2020-2021
Armand Laurienté,7.02,55,56.7,2,9,295,Lorient,Ligue 1,2020-2021
Gaël Kakuta,7.02,52,50.98,6,13,526,RC Lens,Ligue 1,2020-2021
Steve Mounié,7.02,13,48.15,12,5,445,Stade Brestois,Ligue 1,2020-2021
Pol Lirola,7.02,29,60.42,1,4,269,Olympique de Marseille,Ligue 1,2020-2021
Leandro Paredes,7.01,5,71.43,1,3,164,Paris Saint-Germain,Ligue 1,2020-2021
Yusuf Yazıcı,7.01,13,50.0,1,4,243,Lille,Ligue 1,2020-2021
Eduardo Camavinga,7.01,43,69.35,1,4,290,Stade Rennais,Ligue 1,2020-2021
Franck Honorat,7.01,25,41.67,3,14,478,Stade Brestois,Ligue 1,2020-2021
William Saliba,7.01,10,90.91,1,0,149,Nice,Ligue 1,2020-2021
Paul Baysse,7.01,2,100.0,1,1,219,Bordeaux,Ligue 1,2020-2021
Jordan Amavi,7.01,12,60.0,0,0,131,Olympique de Marseille,Ligue 1,2020-2021
Hamari Traoré,7.01,23,69.7,1,4,489,Stade Rennais,Ligue 1,2020-2021
Massadio Haïdara,7.0,15,48.39,3,3,291,RC Lens,Ligue 1,2020-2021
Ander Herrera,7.0,12,52.17,0,5,216,Paris Saint-Germain,Ligue 1,2020-2021
Jérémy Doku,6.99,110,65.09,1,3,413,Stade Rennais,Ligue 1,2020-2021
Idrissa Gueye,6.99,24,66.67,0,1,190,Paris Saint-Germain,Ligue 1,2020-2021
Pablo,6.99,0,0.0,0,0,89,Bordeaux,Ligue 1,2020-2021
Thomas Mangani,6.99,10,62.5,0,3,458,Angers,Ligue 1,2020-2021
Alexander Djiku,6.99,5,83.33,4,1,237,RC Strasbourg,Ligue 1,2020-2021
Clément Grenier,6.99,9,50.0,1,4,226,Stade Rennais,Ligue 1,2020-2021
Tino Kadewere,6.98,29,52.73,11,5,290,Olympique Lyonnais,Ligue 1,2020-2021
Mathieu Debuchy,6.98,14,48.28,1,2,425,Saint-Étienne,Ligue 1,2020-2021
Dimitri Liénard,6.98,13,59.09,1,5,345,RC Strasbourg,Ligue 1,2020-2021
Zeki Çelik,6.98,21,52.5,0,2,443,Lille,Ligue 1,2020-2021
Danilo Pereira,6.97,7,87.5,1,2,115,Paris Saint-Germain,Ligue 1,2020-2021
Xavier Chavalerin,6.97,18,66.67,1,5,218,Stade de Reims,Ligue 1,2020-2021
Hassane Kamara,6.97,36,59.02,1,3,478,Nice,Ligue 1,2020-2021
Florian Sotoca,6.97,19,52.78,11,5,395,RC Lens,Ligue 1,2020-2021
Maxwel Cornet,6.97,23,58.97,2,6,457,Olympique Lyonnais,Ligue 1,2020-2021
Romain Perraud,6.96,31,64.58,3,5,530,Stade Brestois,Ligue 1,2020-2021
Romain Thomas,6.96,2,66.67,2,0,277,Angers,Ligue 1,2020-2021
Jason Denayer,6.96,6,100.0,0,0,102,Olympique Lyonnais,Ligue 1,2020-2021
Jonathan Gradit,6.96,34,70.83,0,0,284,RC Lens,Ligue 1,2020-2021
Sofiane Diop,6.96,45,63.38,2,3,334,AS Monaco,Ligue 1,2020-2021
Julian Draxler,6.96,15,60.0,1,7,123,Paris Saint-Germain,Ligue 1,2020-2021
Boulaye Dia,6.96,46,55.42,5,2,318,Stade de Reims,Ligue 1,2020-2021
Kenny Lala,6.96,16,47.06,0,7,405,RC Strasbourg,Ligue 1,2020-2021
Alessandro Florenzi,6.96,5,45.45,2,4,212,Paris Saint-Germain,Ligue 1,2020-2021
Adil Aouchiche,6.96,34,55.74,4,12,367,Saint-Étienne,Ligue 1,2020-2021
Alexis Claude-Maurice,6.95,48,65.75,3,6,284,Nice,Ligue 1,2020-2021
Niclas Eliasson,6.95,10,43.48,2,5,296,Nîmes Olympique,Ligue 1,2020-2021
Loïc Badé,6.95,23,88.46,1,0,325,RC Lens,Ligue 1,2020-2021
Bruno Ecuele Manga,6.95,11,84.62,0,0,331,Dijon,Ligue 1,2020-2021
Rony Lopes,6.95,30,49.18,1,6,314,Nice,Ligue 1,2020-2021
Abdou Diallo,6.94,17,65.38,0,1,119,Paris Saint-Germain,Ligue 1,2020-2021
Jonathan Bamba,6.94,52,43.7,2,5,609,Lille,Ligue 1,2020-2021
Mauro Icardi,6.94,3,60.0,11,3,62,Paris Saint-Germain,Ligue 1,2020-2021
Boubakary Soumaré,6.94,29,85.29,0,1,254,Lille,Ligue 1,2020-2021
Jonathan David,6.94,24,51.06,7,3,292,Lille,Ligue 1,2020-2021
Sébastien Corchia,6.94,17,45.95,0,3,402,Nantes,Ligue 1,2020-2021
Predrag Rajković,6.94,2,100.0,0,0,487,Stade de Reims,Ligue 1,2020-2021
Harold Moukoudi,6.93,11,73.33,2,3,154,Saint-Étienne,Ligue 1,2020-2021
Birger Meling,6.93,16,66.67,0,3,321,Nîmes Olympique,Ligue 1,2020-2021
Ludovic Blas,6.93,94,61.04,3,7,435,Nantes,Ligue 1,2020-2021
Pierre Lees Melou,6.93,24,75.0,2,1,234,Nice,Ligue 1,2020-2021
Valon Berisha,6.93,10,58.82,1,2,236,Stade de Reims,Ligue 1,2020-2021
Yacine Adli,6.93,50,63.29,2,5,423,Bordeaux,Ligue 1,2020-2021
Walter Benítez,6.92,0,0.0,0,0,230,Nice,Ligue 1,2020-2021
Duje Ćaleta-Car,6.92,2,66.67,0,3,278,Olympique de Marseille,Ligue 1,2020-2021
Caio Henrique,6.92,17,62.96,1,5,371,AS Monaco,Ligue 1,2020-2021
Moise Kean,6.92,27,54.0,9,2,173,Paris Saint-Germain,Ligue 1,2020-2021
Otávio,6.92,5,62.5,0,0,117,Bordeaux,Ligue 1,2020-2021
Randal Kolo Muani,6.92,50,48.54,6,11,456,Nantes,Ligue 1,2020-2021
Mitchel Bakker,6.92,15,50.0,1,3,201,Paris Saint-Germain,Ligue 1,2020-2021
Benoît Badiashile,6.91,4,57.14,2,2,346,AS Monaco,Ligue 1,2020-2021
Presnel Kimpembe,6.91,9,75.0,0,1,124,Paris Saint-Germain,Ligue 1,2020-2021
Yoane Wissa,6.91,55,56.12,12,5,355,Lorient,Ligue 1,2020-2021
Hatem Ben Arfa,6.91,76,63.33,3,6,341,Bordeaux,Ligue 1,2020-2021
Yvan Neyou,6.91,61,82.43,1,3,250,Saint-Étienne,Ligue 1,2020-2021
Rémi Oudin,6.91,14,45.16,3,10,471,Bordeaux,Ligue 1,2020-2021
Álvaro González,6.9,3,100.0,0,2,250,Olympique de Marseille,Ligue 1,2020-2021
Renato Sanches,6.9,40,68.97,3,5,254,Lille,Ligue 1,2020-2021
Thiago Mendes,6.9,15,65.22,1,1,237,Olympique Lyonnais,Ligue 1,2020-2021
Romain Salin,6.9,1,100.0,0,0,142,Stade Rennais,Ligue 1,2020-2021
Alexandre Oukidja,6.9,3,100.0,0,0,364,Metz,Ligue 1,2020-2021
Morgan Schneiderlin,6.9,14,77.78,1,0,222,Nice,Ligue 1,2020-2021
Habib Maïga,6.89,34,68.0,2,2,362,Metz,Ligue 1,2020-2021
Wout Faes,6.89,12,75.0,1,0,253,Stade de Reims,Ligue 1,2020-2021
John Boye,6.89,3,75.0,3,0,234,Metz,Ligue 1,2020-2021
Baptiste Reynet,6.89,1,100.0,0,1,513,Nîmes Olympique,Ligue 1,2020-2021
Youssouf Fofana,6.89,32,52.46,1,3,370,AS Monaco,Ligue 1,2020-2021
Ryad Boudebouz,6.89,14,58.33,2,4,159,Saint-Étienne,Ligue 1,2020-2021
Laurent Abergel,6.88,29,78.38,0,3,382,Lorient,Ligue 1,2020-2021
Steven Fortes,6.88,3,42.86,0,1,132,RC Lens,Ligue 1,2020-2021
Steven​ N'Zonzi,6.88,20,83.33,2,1,271,Stade Rennais,Ligue 1,2020-2021
Yunis Abdelhamid,6.88,7,43.75,1,0,292,Stade de Reims,Ligue 1,2020-2021
Nathanaël Mbuku,6.88,43,63.24,1,2,245,Stade de Reims,Ligue 1,2020-2021
Jeff Reine-Adélaïde,6.88,45,62.5,2,4,203,Nice,Ligue 1,2020-2021
Mohamed Simakan,6.88,10,76.92,2,1,177,RC Strasbourg,Ligue 1,2020-2021
Pablo Sarabia,6.88,8,36.36,8,11,218,Paris Saint-Germain,Ligue 1,2020-2021
Houssem Aouar,6.88,46,56.79,7,6,293,Olympique Lyonnais,Ligue 1,2020-2021
Kalifa Coulibaly,6.88,3,50.0,0,2,158,Nantes,Ligue 1,2020-2021
Christophe Herelle,6.88,4,80.0,0,0,121,Stade Brestois,Ligue 1,2020-2021
Alfred Gomis,6.87,0,0.0,0,0,203,Stade Rennais,Ligue 1,2020-2021
Gelson Martins,6.87,40,50.63,2,5,241,AS Monaco,Ligue 1,2020-2021
Julien Laporte,6.87,6,85.71,1,0,274,Lorient,Ligue 1,2020-2021
Antonin Bobichon,6.87,18,69.23,0,2,149,Angers,Ligue 1,2020-2021
Trevoh Chalobah,6.87,38,73.08,3,1,251,Lorient,Ligue 1,2020-2021
Gaëtan Charbonnier,6.87,32,64.0,5,5,262,Stade Brestois,Ligue 1,2020-2021
Daniel Congré,6.86,4,66.67,0,0,228,Montpellier,Ligue 1,2020-2021
Jean-Clair Todibo,6.86,17,73.91,1,0,163,Nice,Ligue 1,2020-2021
Flavien Tait,6.86,23,48.94,1,2,206,Stade Rennais,Ligue 1,2020-2021
Moreto Cassama,6.86,27,81.82,0,1,224,Stade de Reims,Ligue 1,2020-2021
Luiz Araújo,6.86,49,58.33,3,2,254,Lille,Ligue 1,2020-2021
Sinaly Diomandé,6.86,6,75.0,0,0,108,Olympique Lyonnais,Ligue 1,2020-2021
Xeka,6.85,6,46.15,0,3,138,Lille,Ligue 1,2020-2021
Ignatius Ganago,6.85,23,53.49,8,3,184,RC Lens,Ligue 1,2020-2021
Anthony Lopes,6.85,1,100.0,0,0,206,Olympique Lyonnais,Ligue 1,2020-2021
Mathieu Cafaro,6.85,21,40.38,1,3,433,Stade de Reims,Ligue 1,2020-2021
Anthony Caci,6.85,27,64.29,0,3,527,RC Strasbourg,Ligue 1,2020-2021
Hiroki Sakai,6.84,9,39.13,1,1,314,Olympique de Marseille,Ligue 1,2020-2021
Layvin Kurzawa,6.84,14,63.64,1,2,194,Paris Saint-Germain,Ligue 1,2020-2021
Jean-Eudes Aholou,6.84,26,78.79,3,2,231,RC Strasbourg,Ligue 1,2020-2021
Mehdi Abeid,6.84,19,70.37,0,0,155,Nantes,Ligue 1,2020-2021
Miguel Trauco,6.84,10,35.71,0,6,409,Saint-Étienne,Ligue 1,2020-2021
Marshall Munetsi,6.83,15,68.18,1,0,196,Stade de Reims,Ligue 1,2020-2021
Alban Lafont,6.83,0,0.0,0,0,472,Nantes,Ligue 1,2020-2021
Terem Moffi,6.83,24,41.38,9,4,301,Lorient,Ligue 1,2020-2021
Domagoj Bradarić,6.83,8,61.54,0,1,221,Lille,Ligue 1,2020-2021
Gerzino Nyamsi,6.82,5,83.33,0,0,97,Stade Rennais,Ligue 1,2020-2021
Jonathan Panzo,6.82,14,93.33,0,0,160,Dijon,Ligue 1,2020-2021
Thomas Foket,6.82,18,60.0,0,0,483,Stade de Reims,Ligue 1,2020-2021
Romain Hamouma,6.82,36,42.86,5,4,386,Saint-Étienne,Ligue 1,2020-2021
Hugo Magnetti,6.82,9,81.82,0,1,69,Stade Brestois,Ligue 1,2020-2021
Andreaw Gravillon,6.82,7,87.5,1,1,332,Lorient,Ligue 1,2020-2021
Benoît Costil,6.82,3,100.0,0,0,391,Bordeaux,Ligue 1,2020-2021
Enzo Le Fée,6.82,41,66.13,0,12,307,Lorient,Ligue 1,2020-2021
Luís Henrique,6.82,13,44.83,0,5,102,Olympique de Marseille,Ligue 1,2020-2021
Arnaud Nordin,6.82,29,50.0,4,4,237,Saint-Étienne,Ligue 1,2020-2021
Anthony Briançon,6.81,1,100.0,0,0,131,Nîmes Olympique,Ligue 1,2020-2021
Adrien Truffert,6.81,18,51.43,0,3,280,Stade Rennais,Ligue 1,2020-2021
Jean-Ricner Bellegarde,6.81,45,57.69,0,5,336,RC Strasbourg,Ligue 1,2020-2021
Nicolas Pallois,6.81,17,65.38,1,0,311,Nantes,Ligue 1,2020-2021
Abdoulaye Touré,6.8,21,70.0,0,2,206,Nantes,Ligue 1,2020-2021
Stevan Jovetić,6.8,15,60.0,6,0,177,AS Monaco,Ligue 1,2020-2021
Facundo Medina,6.8,7,63.64,1,1,265,RC Lens,Ligue 1,2020-2021
Romain Del Castillo,6.8,19,57.58,1,6,164,Stade Rennais,Ligue 1,2020-2021
Eiji Kawashima,6.8,0,0.0,0,0,228,RC Strasbourg,Ligue 1,2020-2021
Wahbi Khazri,6.8,26,44.07,5,2,227,Saint-Étienne,Ligue 1,2020-2021
Paul Lasne,6.8,5,100.0,1,0,178,Stade Brestois,Ligue 1,2020-2021
Junior Sambia,6.79,37,50.0,0,4,423,Montpellier,Ligue 1,2020-2021
Enock Kwateng,6.79,8,66.67,0,1,160,Bordeaux,Ligue 1,2020-2021
Imrân Louza,6.79,15,60.0,2,1,379,Nantes,Ligue 1,2020-2021
Kelyan Guessoum,6.79,1,100.0,0,0,72,Nîmes Olympique,Ligue 1,2020-2021
Ronaël Pierre-Gabriel,6.79,35,61.4,0,1,313,Stade Brestois,Ligue 1,2020-2021
Habib Diallo,6.79,16,50.0,8,4,366,RC Strasbourg,Ligue 1,2020-2021
Seko Fofana,6.79,41,55.41,2,5,286,RC Lens,Ligue 1,2020-2021
Clément Michelin,6.79,4,57.14,0,7,220,RC Lens,Ligue 1,2020-2021
Ismaël Traoré,6.79,14,87.5,0,1,310,Angers,Ligue 1,2020-2021
Andrei Girotto,6.79,3,60.0,1,3,319,Nantes,Ligue 1,2020-2021
Saîf-Eddine Khaoui,6.79,9,56.25,0,1,114,Olympique de Marseille,Ligue 1,2020-2021
Ghislain Konan,6.79,42,58.33,0,2,416,Stade de Reims,Ligue 1,2020-2021
Ngonda Muzinga,6.79,36,64.29,0,1,580,Dijon,Ligue 1,2020-2021
Pedro Mendes,6.79,3,100.0,0,0,139,Montpellier,Ligue 1,2020-2021
Saïdou Sow,6.78,3,75.0,1,0,115,Saint-Étienne,Ligue 1,2020-2021
Robson Bambu,6.78,3,50.0,0,0,124,Nice,Ligue 1,2020-2021
Kasper Dolberg,6.78,11,34.38,6,1,186,Nice,Ligue 1,2020-2021
Lamine Gueye,6.78,15,57.69,3,2,263,Metz,Ligue 1,2020-2021
Khéphren Thuram,6.78,22,78.57,1,0,152,Nice,Ligue 1,2020-2021
Thilo Kehrer,6.78,3,60.0,1,1,115,Paris Saint-Germain,Ligue 1,2020-2021
Abdoul Kader Bamba,6.78,27,57.45,2,1,190,Nantes,Ligue 1,2020-2021
Andrés Cubas,6.78,10,58.82,0,1,230,Nîmes Olympique,Ligue 1,2020-2021
Axel Disasi,6.78,8,72.73,0,1,235,AS Monaco,Ligue 1,2020-2021
Toma Bašić,6.78,23,74.19,4,1,325,Bordeaux,Ligue 1,2020-2021
Renaud Ripart,6.78,28,38.89,2,3,569,Nîmes Olympique,Ligue 1,2020-2021
Julien Faussurier,6.78,5,55.56,0,1,174,Stade Brestois,Ligue 1,2020-2021
Myziane Maolida,6.77,21,47.73,2,4,168,Nice,Ligue 1,2020-2021
Youssouf Sabaly,6.77,41,57.75,0,1,442,Bordeaux,Ligue 1,2020-2021
Gautier Larsonneur,6.77,1,100.0,0,0,256,Stade Brestois,Ligue 1,2020-2021
Pierre-Yves Hamel,6.77,2,50.0,0,1,116,Lorient,Ligue 1,2020-2021
Islam Slimani,6.76,4,44.44,3,3,88,Olympique Lyonnais,Ligue 1,2020-2021
Benjamin Lecomte,6.76,0,0.0,0,0,248,AS Monaco,Ligue 1,2020-2021
Arnaud Kalimuendo,6.76,26,53.06,7,3,181,RC Lens,Ligue 1,2020-2021
Matthieu Udol,6.76,15,48.39,1,4,253,Metz,Ligue 1,2020-2021
Moses Simon,6.76,47,49.47,7,3,426,Nantes,Ligue 1,2020-2021
Bersant Celina,6.76,29,58.0,2,8,358,Dijon,Ligue 1,2020-2021
Thomas Delaine,6.76,29,56.86,1,1,298,Metz,Ligue 1,2020-2021
Flavius Daniliuc,6.76,3,100.0,0,1,150,Nice,Ligue 1,2020-2021
Ui-Jo Hwang,6.76,26,48.15,15,3,232,Bordeaux,Ligue 1,2020-2021
Dylan Bronn,6.76,15,78.95,1,0,332,Metz,Ligue 1,2020-2021
Nicolas de Préville,6.75,34,55.74,5,9,351,Bordeaux,Ligue 1,2020-2021
Faitout Maouassa,6.75,19,55.88,0,1,232,Stade Rennais,Ligue 1,2020-2021
Haris Belkebla,6.75,23,67.65,0,1,256,Stade Brestois,Ligue 1,2020-2021
Jean-Kevin Duverne,6.75,18,94.74,0,2,251,Stade Brestois,Ligue 1,2020-2021
Andy Pelmard,6.75,10,90.91,0,0,109,Nice,Ligue 1,2020-2021
Jean-Charles Castelletto,6.75,6,100.0,4,0,162,Nantes,Ligue 1,2020-2021
Romain Philippoteaux,6.75,12,44.44,0,2,109,Stade Brestois,Ligue 1,2020-2021
Kévin Zohi,6.75,15,60.0,0,1,83,RC Strasbourg,Ligue 1,2020-2021
Didier N'Dong,6.75,22,70.97,0,2,270,Dijon,Ligue 1,2020-2021
Colin Dagba,6.75,7,63.64,0,1,145,Paris Saint-Germain,Ligue 1,2020-2021
Anthony Racioppi,6.75,1,100.0,0,1,219,Dijon,Ligue 1,2020-2021
Florent Mollet,6.75,14,38.89,5,4,296,Montpellier,Ligue 1,2020-2021
Pape Gueye,6.75,7,58.33,1,2,285,Olympique de Marseille,Ligue 1,2020-2021
Melvin Bard,6.75,8,72.73,0,1,95,Olympique Lyonnais,Ligue 1,2020-2021
Hicham Boudaoui,6.74,24,61.54,0,4,239,Nice,Ligue 1,2020-2021
Rayan Cherki,6.74,49,68.06,1,3,134,Olympique Lyonnais,Ligue 1,2020-2021
Lionel Carole,6.74,5,38.46,0,2,254,RC Strasbourg,Ligue 1,2020-2021
Mihailo Ristić,6.74,22,48.89,0,4,381,Montpellier,Ligue 1,2020-2021
Jonas Omlin,6.74,2,100.0,0,0,279,Montpellier,Ligue 1,2020-2021
Jean Lucas,6.74,32,76.19,1,1,150,Stade Brestois,Ligue 1,2020-2021
Mattia De Sciglio,6.74,12,57.14,0,1,198,Olympique Lyonnais,Ligue 1,2020-2021
Florian Miguel,6.74,3,75.0,2,0,202,Nîmes Olympique,Ligue 1,2020-2021
Lassana Coulibaly,6.73,15,44.12,0,1,189,Angers,Ligue 1,2020-2021
Loris Benito,6.73,2,66.67,0,1,308,Bordeaux,Ligue 1,2020-2021
Quentin Boisgard,6.73,25,62.5,1,1,291,Lorient,Ligue 1,2020-2021
Fabien Lemoine,6.73,10,62.5,1,1,248,Lorient,Ligue 1,2020-2021
Tony Mauricio,6.73,6,54.55,0,3,96,RC Lens,Ligue 1,2020-2021
Fábio,6.73,7,38.89,0,0,252,Nantes,Ligue 1,2020-2021
Charles Traoré,6.73,5,33.33,0,0,347,Nantes,Ligue 1,2020-2021
Samuel Kalu,6.73,36,47.37,2,0,208,Bordeaux,Ligue 1,2020-2021
Dalbert,6.73,1,50.0,0,1,52,Stade Rennais,Ligue 1,2020-2021
Moussa Konaté,6.72,5,50.0,3,0,130,Dijon,Ligue 1,2020-2021
Ibrahima Sissoko,6.72,29,70.73,1,0,306,RC Strasbourg,Ligue 1,2020-2021
Yannick Cahuzac,6.72,4,57.14,1,0,183,RC Lens,Ligue 1,2020-2021
Haris Duljević,6.72,31,63.27,1,2,139,Nîmes Olympique,Ligue 1,2020-2021
Jonathan Ikoné,6.72,53,60.92,3,5,310,Lille,Ligue 1,2020-2021
Jean-Louis Leca,6.72,0,0.0,0,0,330,RC Lens,Ligue 1,2020-2021
Josh Maja,6.72,6,66.67,2,0,67,Bordeaux,Ligue 1,2020-2021
Stanley N'Soki,6.72,5,71.43,0,0,178,Nice,Ligue 1,2020-2021
Simon Banza,6.72,9,39.13,8,4,184,RC Lens,Ligue 1,2020-2021
Maxence Caqueret,6.71,33,75.0,1,1,238,Olympique Lyonnais,Ligue 1,2020-2021
Tiago Djaló,6.71,7,31.82,0,0,122,Lille,Ligue 1,2020-2021
Adrien Hunou,6.71,1,33.33,4,2,65,Stade Rennais,Ligue 1,2020-2021
Arnaud Souquet,6.71,11,55.0,0,0,226,Montpellier,Ligue 1,2020-2021
Zaydou Youssouf,6.71,23,74.19,0,1,162,Saint-Étienne,Ligue 1,2020-2021
Steve Mandanda,6.71,1,100.0,0,0,392,Olympique de Marseille,Ligue 1,2020-2021
Valère Germain,6.7,1,20.0,1,0,116,Olympique de Marseille,Ligue 1,2020-2021
Jordan Lotomba,6.7,30,60.0,0,3,340,Nice,Ligue 1,2020-2021
Irvin Cardona,6.7,10,38.46,11,0,277,Stade Brestois,Ligue 1,2020-2021
Petar Škuletić,6.7,1,50.0,1,1,51,Montpellier,Ligue 1,2020-2021
Dennis Appiah,6.7,12,60.0,0,2,284,Nantes,Ligue 1,2020-2021
Vitorino Hilton,6.7,1,100.0,2,1,213,Montpellier,Ligue 1,2020-2021
Stefan Mitrović,6.7,2,100.0,0,1,171,RC Strasbourg,Ligue 1,2020-2021
Timothée Kolodziejczak,6.7,2,66.67,0,0,252,Saint-Étienne,Ligue 1,2020-2021
Corentin Jean,6.7,8,47.06,1,0,86,RC Lens,Ligue 1,2020-2021
Nicolas Cozza,6.69,12,60.0,1,0,164,Montpellier,Ligue 1,2020-2021
Moussa Koné,6.69,27,56.25,7,2,192,Nîmes Olympique,Ligue 1,2020-2021
Timothy Weah,6.69,8,53.33,2,3,122,Lille,Ligue 1,2020-2021
Youcef Atal,6.69,20,55.56,0,1,210,Nice,Ligue 1,2020-2021
Papa Ndiaga Yade,6.69,22,48.89,0,3,185,Metz,Ligue 1,2020-2021
Abdoulaye Bamba,6.69,4,44.44,0,3,247,Angers,Ligue 1,2020-2021
Denis Bouanga,6.69,57,44.88,13,5,553,Saint-Étienne,Ligue 1,2020-2021
Leonardo Balerdi,6.69,10,76.92,7,0,167,Olympique de Marseille,Ligue 1,2020-2021
Issiaga Sylla,6.68,16,57.14,2,2,209,RC Lens,Ligue 1,2020-2021
Paul Bernardoni,6.68,0,0.0,0,0,347,Angers,Ligue 1,2020-2021
Loïs Diony,6.68,13,27.08,3,3,275,Angers,Ligue 1,2020-2021
Pedro Chirivella,6.68,6,54.55,0,1,242,Nantes,Ligue 1,2020-2021
