Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Cyril Ngonge,6.85,13,38.24,1,0,146,Hellas Verona,Serie A,2022-2023
Lewis Ferguson,6.84,9,42.86,6,0,241,Bologna,Serie A,2022-2023
Ciprian Tătărușanu,6.84,0,0.0,0,1,126,Milan,Serie A,2022-2023
Danilo Cataldi,6.84,6,42.86,0,1,201,Lazio,Serie A,2022-2023
Mathías Olivera,6.84,10,43.48,0,2,243,Napoli,Serie A,2022-2023
Igor Júlio,6.84,9,81.82,1,0,181,Fiorentina,Serie A,2022-2023
Denzel Dumfries,6.84,19,45.24,6,11,345,Inter,Serie A,2022-2023
Hans Hateboer,6.84,4,57.14,1,2,161,Atalanta,Serie A,2022-2023
Berat Djimsiti,6.83,4,66.67,1,0,157,Atalanta,Serie A,2022-2023
Tyronne Ebuehi,6.83,11,55.0,2,3,236,Empoli,Serie A,2022-2023
Marco Silvestri,6.83,0,0.0,0,0,261,Udinese,Serie A,2022-2023
Frank Tsadjout,6.83,12,85.71,2,0,137,Cremonese,Serie A,2022-2023
Walace,6.83,11,45.83,0,2,372,Udinese,Serie A,2022-2023
Jakub Kiwior,6.83,5,71.43,1,1,138,Spezia,Serie A,2022-2023
Simon Kjær,6.82,0,0.0,0,0,93,Milan,Serie A,2022-2023
Lorenzo Pirola,6.82,5,62.5,1,0,216,Salernitana,Serie A,2022-2023
Adama Soumaoro,6.82,2,100.0,0,0,86,Bologna,Serie A,2022-2023
Gianluca Caprari,6.82,40,48.19,2,1,392,Monza,Serie A,2022-2023
Matteo Ruggeri,6.82,4,44.44,0,3,135,Atalanta,Serie A,2022-2023
Miguel Veloso,6.82,4,66.67,1,2,188,Hellas Verona,Serie A,2022-2023
Charalampos Lykogiannīs,6.82,5,41.67,0,1,234,Bologna,Serie A,2022-2023
Dany Mota,6.81,35,58.33,4,1,325,Monza,Serie A,2022-2023
Tammy Abraham,6.81,22,37.29,17,9,302,Roma,Serie A,2022-2023
Salvatore Esposito,6.81,6,60.0,0,2,180,Spezia,Serie A,2022-2023
Valentin Gendrey,6.81,14,45.16,1,4,497,Lecce,Serie A,2022-2023
Valentino Lazaro,6.81,17,56.67,0,6,265,Torino,Serie A,2022-2023
Merih Demiral,6.81,2,28.57,1,1,106,Atalanta,Serie A,2022-2023
Wilfried Singo,6.81,30,69.77,4,2,355,Torino,Serie A,2022-2023
Robin Gosens,6.81,7,46.67,0,1,184,Inter,Serie A,2022-2023
Fabiano Parisi,6.81,64,57.66,0,2,535,Empoli,Serie A,2022-2023
Roberto Soriano,6.8,6,54.55,1,4,162,Bologna,Serie A,2022-2023
Matheus Henrique,6.8,34,77.27,5,1,179,Sassuolo,Serie A,2022-2023
Andrea Petagna,6.8,20,64.52,4,6,242,Monza,Serie A,2022-2023
Alexis Blin,6.8,5,45.45,5,1,252,Lecce,Serie A,2022-2023
Rogério,6.8,23,67.65,0,3,445,Sassuolo,Serie A,2022-2023
Ante Rebić,6.8,15,51.72,4,4,204,Milan,Serie A,2022-2023
Leonardo Sernicola,6.8,24,52.17,0,4,405,Cremonese,Serie A,2022-2023
Koray Günter,6.8,4,80.0,1,1,184,U.C Sampdoria,Serie A,2022-2023
Luka Jović,6.8,15,71.43,9,2,116,Fiorentina,Serie A,2022-2023
David Okereke,6.79,39,52.7,4,1,289,Cremonese,Serie A,2022-2023
Maxime López,6.79,11,42.31,1,2,246,Sassuolo,Serie A,2022-2023
Nicola Sansone,6.79,6,37.5,2,2,108,Bologna,Serie A,2022-2023
Marco Benassi,6.79,9,100.0,0,0,134,Cremonese,Serie A,2022-2023
Johan Vásquez,6.79,11,78.57,0,0,202,Cremonese,Serie A,2022-2023
Antonino Gallo,6.79,15,60.0,1,1,454,Lecce,Serie A,2022-2023
Dylan Bronn,6.79,6,66.67,1,0,164,Salernitana,Serie A,2022-2023
José Luis Palomino,6.79,2,66.67,1,1,97,Atalanta,Serie A,2022-2023
Grīgorīs Kastanos,6.79,13,48.15,0,0,210,Salernitana,Serie A,2022-2023
Filippo Terracciano,6.79,6,66.67,0,2,136,Hellas Verona,Serie A,2022-2023
Michele Castagnetti,6.78,8,72.73,0,1,204,Cremonese,Serie A,2022-2023
Weston McKennie,6.78,7,77.78,0,3,117,Juventus,Serie A,2022-2023
Ola Aina,6.78,23,53.49,1,4,186,Torino,Serie A,2022-2023
Beto,6.78,32,44.44,7,4,312,Udinese,Serie A,2022-2023
Manuel Lazzari,6.78,18,47.37,0,0,204,Lazio,Serie A,2022-2023
Luca Caldirola,6.78,1,50.0,3,1,180,Monza,Serie A,2022-2023
Riccardo Saponara,6.78,18,48.65,3,5,200,Fiorentina,Serie A,2022-2023
Alexis Saelemaekers,6.78,31,48.44,2,6,236,Milan,Serie A,2022-2023
Krzysztof Piątek,6.78,10,50.0,8,3,304,Salernitana,Serie A,2022-2023
Lassana Coulibaly,6.77,48,55.17,0,3,334,Salernitana,Serie A,2022-2023
Emanuel Aiwu,6.77,3,37.5,0,0,188,Cremonese,Serie A,2022-2023
Ilija Nestorovski,6.77,3,75.0,0,1,65,Udinese,Serie A,2022-2023
Isaac Success,6.77,30,50.85,3,5,368,Udinese,Serie A,2022-2023
Luca Zanimacchia,6.77,5,38.46,0,0,139,Cremonese,Serie A,2022-2023
Gary Medel,6.77,4,66.67,0,1,128,Bologna,Serie A,2022-2023
Matías Vecino,6.77,3,50.0,2,0,162,Lazio,Serie A,2022-2023
Georginio Wijnaldum,6.77,11,52.38,1,1,63,Roma,Serie A,2022-2023
Milan Škriniar,6.77,3,100.0,1,0,139,Inter,Serie A,2022-2023
Paweł Dawidowicz,6.77,1,20.0,1,1,241,Hellas Verona,Serie A,2022-2023
Elseid Hysaj,6.77,6,37.5,0,2,256,Lazio,Serie A,2022-2023
Flavius Daniliuc,6.77,2,40.0,0,1,179,Salernitana,Serie A,2022-2023
Yann Karamoh,6.77,26,50.98,1,1,127,Torino,Serie A,2022-2023
Giacomo Raspadori,6.77,8,44.44,2,2,165,Napoli,Serie A,2022-2023
Omar Colley,6.77,2,100.0,2,0,105,U.C Sampdoria,Serie A,2022-2023
Andrea Cambiaso,6.77,31,56.36,1,5,332,Bologna,Serie A,2022-2023
Gaetano Castrovilli,6.77,7,58.33,0,1,80,Fiorentina,Serie A,2022-2023
Tommaso Pobega,6.77,2,40.0,1,0,113,Milan,Serie A,2022-2023
Marcos Antônio,6.77,4,100.0,1,1,50,Lazio,Serie A,2022-2023
Danilo D'Ambrosio,6.77,1,25.0,1,1,76,Inter,Serie A,2022-2023
Marco Sportiello,6.77,0,0.0,0,0,101,Atalanta,Serie A,2022-2023
M'Bala Nzola,6.77,31,40.26,13,2,376,Spezia,Serie A,2022-2023
Alex Ferrari,6.76,7,50.0,0,1,221,Cremonese,Serie A,2022-2023
Duván Zapata,6.76,20,55.56,3,0,250,Atalanta,Serie A,2022-2023
Jean-Daniel Akpa Akpro,6.76,31,62.0,1,3,169,Empoli,Serie A,2022-2023
Daniel Ciofani,6.76,0,0.0,2,1,114,Cremonese,Serie A,2022-2023
Harry Winks,6.76,18,78.26,0,1,214,U.C Sampdoria,Serie A,2022-2023
Jonathan Ikoné,6.76,48,61.54,3,7,269,Fiorentina,Serie A,2022-2023
Filippo Ranocchia,6.76,8,72.73,1,0,78,Monza,Serie A,2022-2023
Assan Ceesay,6.76,22,64.71,5,1,271,Lecce,Serie A,2022-2023
Alberto Grassi,6.75,4,50.0,0,0,142,Empoli,Serie A,2022-2023
Federico Fazio,6.75,4,50.0,1,0,146,Salernitana,Serie A,2022-2023
Ondrej Duda,6.75,20,71.43,1,1,151,Hellas Verona,Serie A,2022-2023
Giorgio Scalvini,6.75,12,52.17,1,1,323,Atalanta,Serie A,2022-2023
Cyriel Dessers,6.75,13,37.14,5,2,204,Cremonese,Serie A,2022-2023
Koffi Djidji,6.75,4,80.0,2,0,206,Torino,Serie A,2022-2023
Tommaso Augello,6.75,34,59.65,1,5,557,U.C Sampdoria,Serie A,2022-2023
Kristjan Asllani,6.75,2,40.0,0,0,64,Inter,Serie A,2022-2023
Sam Lammers,6.75,24,50.0,5,2,318,U.C Sampdoria,Serie A,2022-2023
Matías Soulé,6.75,12,52.17,1,0,58,Juventus,Serie A,2022-2023
Federico Bonazzoli,6.75,12,57.14,1,2,154,Salernitana,Serie A,2022-2023
Isak Hien,6.74,16,59.26,1,0,313,Hellas Verona,Serie A,2022-2023
Mehdi Bourabia,6.74,32,50.0,2,7,438,Spezia,Serie A,2022-2023
Luka Lochoshvili,6.74,6,66.67,1,1,184,Cremonese,Serie A,2022-2023
Alessandro Zanoli,6.73,27,69.23,4,0,211,U.C Sampdoria,Serie A,2022-2023
Rui Patrício,6.73,0,0.0,0,0,212,Roma,Serie A,2022-2023
Zeki Çelik,6.73,6,37.5,0,5,272,Roma,Serie A,2022-2023
Pietro Terracciano,6.73,1,100.0,0,0,257,Fiorentina,Serie A,2022-2023
Rasmus Højlund,6.73,28,47.46,11,1,302,Atalanta,Serie A,2022-2023
Federico Di Francesco,6.73,18,39.13,3,5,285,Lecce,Serie A,2022-2023
Nicola Zalewski,6.72,29,49.15,2,2,396,Roma,Serie A,2022-2023
Daniel Maldini,6.72,23,56.1,1,1,114,Spezia,Serie A,2022-2023
Gian Marco Ferrari,6.72,0,0.0,0,0,197,Sassuolo,Serie A,2022-2023
Koni De Winter,6.72,1,50.0,0,0,82,Empoli,Serie A,2022-2023
Giangiacomo Magnani,6.72,3,60.0,0,0,148,Hellas Verona,Serie A,2022-2023
Dodô,6.72,34,61.82,0,2,357,Fiorentina,Serie A,2022-2023
Nadir Zortea,6.72,16,45.71,0,2,185,Sassuolo,Serie A,2022-2023
Viktor Kovalenko,6.72,4,80.0,1,1,64,Spezia,Serie A,2022-2023
Dimitris Nikolaou,6.72,10,83.33,0,1,356,Spezia,Serie A,2022-2023
Kingsley Ehizibue,6.72,14,42.42,1,2,211,Udinese,Serie A,2022-2023
Matteo Bianchetti,6.71,2,66.67,0,1,216,Cremonese,Serie A,2022-2023
Pasquale Mazzocchi,6.71,58,61.7,1,1,381,Salernitana,Serie A,2022-2023
Karol Linetty,6.71,8,38.1,1,0,188,Torino,Serie A,2022-2023
Giovanni Simeone,6.71,7,58.33,2,3,78,Napoli,Serie A,2022-2023
Jean-Victor Makengo,6.71,11,91.67,0,0,79,Udinese,Serie A,2022-2023
Tonny Vilhena,6.71,17,47.22,1,2,282,Salernitana,Serie A,2022-2023
Mattia Caldara,6.71,2,50.0,1,0,154,Spezia,Serie A,2022-2023
Leonardo Spinazzola,6.7,25,47.17,0,4,311,Roma,Serie A,2022-2023
Mario Pašalić,6.7,8,34.78,5,2,217,Atalanta,Serie A,2022-2023
Andrea Pinamonti,6.7,10,37.04,1,3,308,Sassuolo,Serie A,2022-2023
Tommaso Baldanzi,6.7,23,43.4,1,1,193,Empoli,Serie A,2022-2023
Nicolò Fagioli,6.7,8,50.0,2,1,172,Juventus,Serie A,2022-2023
Abdelhamid Sabiri,6.7,14,45.16,2,2,232,U.C Sampdoria,Serie A,2022-2023
Ola Solbakken,6.7,5,45.45,1,2,87,Roma,Serie A,2022-2023
Arkadiusz Reca,6.7,19,34.55,0,2,486,Spezia,Serie A,2022-2023
Samuele Birindelli,6.7,11,57.89,2,1,254,Monza,Serie A,2022-2023
Junior Sambia,6.7,10,37.04,0,3,124,Salernitana,Serie A,2022-2023
Kevin Bonifazi,6.7,5,71.43,0,0,97,Bologna,Serie A,2022-2023
Soualiho Meïté,6.7,28,60.87,0,0,244,Cremonese,Serie A,2022-2023
Joaquín Correa,6.7,14,51.85,1,2,118,Inter,Serie A,2022-2023
Valerio Verre,6.69,10,52.63,0,1,168,U.C Sampdoria,Serie A,2022-2023
Francesco Caputo,6.69,4,23.53,10,4,283,Empoli,Serie A,2022-2023
Filip Đuričić,6.69,30,50.0,2,2,311,U.C Sampdoria,Serie A,2022-2023
Mërgim Vojvoda,6.69,12,60.0,2,6,302,Torino,Serie A,2022-2023
Kevin Agudelo,6.69,50,49.5,0,4,378,Spezia,Serie A,2022-2023
Adolfo Gaich,6.69,13,68.42,4,0,111,Hellas Verona,Serie A,2022-2023
Filippo Bandinelli,6.69,15,41.67,0,2,369,Empoli,Serie A,2022-2023
Adam Masina,6.69,3,100.0,0,0,101,Udinese,Serie A,2022-2023
Emil Bohinen,6.68,8,53.33,0,0,102,Salernitana,Serie A,2022-2023
Riccardo Sottil,6.68,13,38.24,0,1,122,Fiorentina,Serie A,2022-2023
Pedro Obiang,6.68,3,42.86,0,0,87,Sassuolo,Serie A,2022-2023
Joakim Mæhle,6.68,18,35.29,3,2,366,Atalanta,Serie A,2022-2023
José Machín,6.68,7,38.89,0,3,149,Monza,Serie A,2022-2023
Mattia De Sciglio,6.68,2,40.0,0,0,137,Juventus,Serie A,2022-2023
Nedim Bajrami,6.68,29,49.15,3,2,303,Sassuolo,Serie A,2022-2023
Davide Faraoni,6.68,7,43.75,2,2,235,Hellas Verona,Serie A,2022-2023
Cristian Buonaiuto,6.68,20,46.51,2,3,251,Cremonese,Serie A,2022-2023
Caleb Okoli,6.68,0,0.0,2,0,132,Atalanta,Serie A,2022-2023
Kelvin Amian,6.67,16,59.26,3,3,338,Spezia,Serie A,2022-2023
Emanuele Valeri,6.67,18,31.03,2,4,643,Cremonese,Serie A,2022-2023
Petar Stojanović,6.67,13,41.94,0,0,253,Empoli,Serie A,2022-2023
Enzo Ebosse,6.67,4,80.0,0,0,118,Udinese,Serie A,2022-2023
Divock Origi,6.67,15,62.5,4,1,138,Milan,Serie A,2022-2023
Emanuel Vignato,6.67,2,100.0,0,1,41,Empoli,Serie A,2022-2023
Thomas Henry,6.67,3,21.43,1,1,202,Hellas Verona,Serie A,2022-2023
Yayah Kallon,6.67,8,36.36,3,3,147,Hellas Verona,Serie A,2022-2023
