Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Robin Knoche,7.03,8,80.0,3,0,313,VfL Wolfsburg,Bundesliga,2018-2019
Daniel Didavi,7.02,11,68.75,1,2,198,VfB Stuttgart,Bundesliga,2018-2019
Lars Bender,7.02,10,71.43,1,1,193,Bayer 04 Leverkusen,Bundesliga,2018-2019
Leon Goretzka,7.02,15,68.18,7,4,209,FC Bayern München,Bundesliga,2018-2019
Ondrej Duda,7.02,38,66.67,4,10,457,Hertha BSC,Bundesliga,2018-2019
Nordi Mukiele,7.02,18,66.67,0,3,249,RB Leipzig,Bundesliga,2018-2019
Michael Esser,7.02,0,0.0,0,1,361,Hannover 96,Bundesliga,2018-2019
Jordan Torunarigha,7.01,1,20.0,0,2,131,Hertha BSC,Bundesliga,2018-2019
Philipp Max,7.01,11,57.89,1,10,461,FC Augsburg,Bundesliga,2018-2019
Nico Elvedi,7.01,9,81.82,2,1,168,Borussia M'gladbach,Bundesliga,2018-2019
Maximilian Eggestein,7.01,15,40.54,0,6,446,SV Werder Bremen,Bundesliga,2018-2019
Javi Martínez,7.01,5,55.56,1,0,142,FC Bayern München,Bundesliga,2018-2019
Jonathan Schmid,7.0,16,51.61,0,2,359,FC Augsburg,Bundesliga,2018-2019
Wendell,7.0,7,46.67,1,4,344,Bayer 04 Leverkusen,Bundesliga,2018-2019
Karim Bellarabi,7.0,20,51.28,2,7,236,Bayer 04 Leverkusen,Bundesliga,2018-2019
Nadiem Amiri,7.0,20,74.07,3,1,87,TSG Hoffenheim,Bundesliga,2018-2019
Dan-Axel Zagadou,6.99,13,100.0,1,0,136,Borussia Dortmund,Bundesliga,2018-2019
Jean-Philippe Mateta,6.99,34,51.52,11,5,356,1. FSV Mainz 05,Bundesliga,2018-2019
Alfreð Finnbogason,6.99,12,50.0,8,3,185,FC Augsburg,Bundesliga,2018-2019
Kaan Ayhan,6.99,12,70.59,5,2,195,Fortuna Düsseldorf,Bundesliga,2018-2019
Alexander Hack,6.98,8,80.0,1,2,142,1. FSV Mainz 05,Bundesliga,2018-2019
Valentino Lazaro,6.98,34,51.52,0,12,563,Hertha BSC,Bundesliga,2018-2019
Sven Bender,6.97,5,83.33,0,0,178,Bayer 04 Leverkusen,Bundesliga,2018-2019
Pavel Kadeřábek,6.97,8,50.0,8,9,409,TSG Hoffenheim,Bundesliga,2018-2019
Manuel Akanji,6.97,8,66.67,0,1,153,Borussia Dortmund,Bundesliga,2018-2019
Abdou Diallo,6.97,40,74.07,4,0,293,Borussia Dortmund,Bundesliga,2018-2019
Luca Waldschmidt,6.96,20,52.63,5,4,218,SC Freiburg,Bundesliga,2018-2019
Jean-Paul Boëtius,6.96,32,57.14,1,9,338,1. FSV Mainz 05,Bundesliga,2018-2019
Marcel Sabitzer,6.95,15,57.69,6,8,497,RB Leipzig,Bundesliga,2018-2019
Jonas Hofmann,6.95,11,40.74,3,5,298,Borussia M'gladbach,Bundesliga,2018-2019
William,6.95,27,54.0,1,2,559,VfL Wolfsburg,Bundesliga,2018-2019
John Brooks,6.94,4,80.0,2,1,264,VfL Wolfsburg,Bundesliga,2018-2019
Rouwen Hennings,6.94,4,40.0,7,5,214,Fortuna Düsseldorf,Bundesliga,2018-2019
Achraf Hakimi,6.94,38,62.3,2,5,324,Borussia Dortmund,Bundesliga,2018-2019
Julian Baumgartlinger,6.94,15,75.0,0,1,183,Bayer 04 Leverkusen,Bundesliga,2018-2019
Maximilian Mittelstädt,6.94,24,61.54,1,1,325,Hertha BSC,Bundesliga,2018-2019
Nabil Bentaleb,6.94,21,77.78,1,4,257,FC Schalke 04,Bundesliga,2018-2019
Andreas Luthe,6.94,0,0.0,0,0,153,FC Augsburg,Bundesliga,2018-2019
Aleksandar Dragović,6.94,0,0.0,0,0,122,Bayer 04 Leverkusen,Bundesliga,2018-2019
Timo Baumgartl,6.94,4,80.0,0,0,171,VfB Stuttgart,Bundesliga,2018-2019
Lucas Alario,6.94,5,33.33,4,2,181,Bayer 04 Leverkusen,Bundesliga,2018-2019
Pirmin Schwegler,6.94,16,76.19,0,1,319,Hannover 96,Bundesliga,2018-2019
Kevin Trapp,6.94,0,0.0,0,0,411,Eintracht Frankfurt,Bundesliga,2018-2019
Niklas Stark,6.93,1,50.0,1,0,178,Hertha BSC,Bundesliga,2018-2019
Nico Schulz,6.93,52,50.0,3,15,532,TSG Hoffenheim,Bundesliga,2018-2019
Julian Weigl,6.92,6,85.71,0,0,99,Borussia Dortmund,Bundesliga,2018-2019
Matthias Ginter,6.92,1,50.0,1,1,270,Borussia M'gladbach,Bundesliga,2018-2019
Reiss Nelson,6.92,16,59.26,1,0,86,TSG Hoffenheim,Bundesliga,2018-2019
Ewerton,6.92,10,90.91,0,0,107,1. FC Nürnberg,Bundesliga,2018-2019
Dong-Won Ji,6.92,19,73.08,0,1,165,FC Augsburg,Bundesliga,2018-2019
Pierre Kunde,6.91,24,72.73,0,0,294,1. FSV Mainz 05,Bundesliga,2018-2019
Ermin Bičakčić,6.91,0,0.0,4,1,153,TSG Hoffenheim,Bundesliga,2018-2019
Jérôme Roussillon,6.91,49,61.25,1,4,469,VfL Wolfsburg,Bundesliga,2018-2019
Rani Khedira,6.9,2,33.33,0,1,271,FC Augsburg,Bundesliga,2018-2019
Alassane Pléa,6.9,23,53.49,15,4,346,Borussia M'gladbach,Bundesliga,2018-2019
Matheus Pereira,6.9,40,75.47,0,2,210,1. FC Nürnberg,Bundesliga,2018-2019
Koen Casteels,6.9,0,0.0,0,0,250,VfL Wolfsburg,Bundesliga,2018-2019
Martin Hinteregger,6.9,7,58.33,1,1,411,Eintracht Frankfurt,Bundesliga,2018-2019
Marc-Oliver Kempf,6.9,2,33.33,1,0,220,VfB Stuttgart,Bundesliga,2018-2019
Dodi Lukebakio,6.89,50,58.82,11,4,335,Fortuna Düsseldorf,Bundesliga,2018-2019
Ozan Kabak,6.89,14,87.5,0,0,150,VfB Stuttgart,Bundesliga,2018-2019
Rafinha,6.89,5,50.0,0,1,86,FC Bayern München,Bundesliga,2018-2019
Renato Steffen,6.89,19,70.37,1,4,217,VfL Wolfsburg,Bundesliga,2018-2019
Fabian Lustenberger,6.89,3,75.0,0,1,198,Hertha BSC,Bundesliga,2018-2019
Hendrik Weydandt,6.89,11,30.56,7,7,357,Hannover 96,Bundesliga,2018-2019
Tobias Strobl,6.89,5,71.43,1,4,185,Borussia M'gladbach,Bundesliga,2018-2019
Weston McKennie,6.88,16,61.54,2,3,301,FC Schalke 04,Bundesliga,2018-2019
Davy Klaassen,6.88,17,62.96,3,6,412,SV Werder Bremen,Bundesliga,2018-2019
Kevin Danso,6.88,2,40.0,0,1,186,FC Augsburg,Bundesliga,2018-2019
Daniel Brosinski,6.88,6,31.58,0,6,457,1. FSV Mainz 05,Bundesliga,2018-2019
Nuri Şahin,6.88,9,75.0,0,0,208,SV Werder Bremen,Bundesliga,2018-2019
Stefan Bell,6.88,14,82.35,3,1,284,1. FSV Mainz 05,Bundesliga,2018-2019
Niclas Füllkrug,6.88,5,26.32,3,1,195,Hannover 96,Bundesliga,2018-2019
Stefan Posch,6.88,1,100.0,0,1,133,TSG Hoffenheim,Bundesliga,2018-2019
Joshua Brenet,6.88,14,58.33,2,2,162,TSG Hoffenheim,Bundesliga,2018-2019
Georg Margreitter,6.87,5,55.56,0,0,243,1. FC Nürnberg,Bundesliga,2018-2019
Benjamin Pavard,6.87,7,58.33,0,1,264,VfB Stuttgart,Bundesliga,2018-2019
Marco Richter,6.87,35,53.85,2,6,301,FC Augsburg,Bundesliga,2018-2019
Ante Rebić,6.87,47,50.54,10,10,468,Eintracht Frankfurt,Bundesliga,2018-2019
Kenan Karaman,6.87,18,64.29,2,3,151,Fortuna Düsseldorf,Bundesliga,2018-2019
Vedad Ibišević,6.86,14,58.33,11,1,233,Hertha BSC,Bundesliga,2018-2019
Karim Rekik,6.86,4,80.0,1,0,162,Hertha BSC,Bundesliga,2018-2019
Felipe Trevizan,6.86,2,66.67,0,0,136,Hannover 96,Bundesliga,2018-2019
Philipp Bargfrede,6.86,4,57.14,0,0,127,SV Werder Bremen,Bundesliga,2018-2019
Patrick Herrmann,6.86,12,54.55,2,6,170,Borussia M'gladbach,Bundesliga,2018-2019
Jérôme Gondorf,6.86,6,35.29,2,6,219,SC Freiburg,Bundesliga,2018-2019
David Abraham,6.86,6,85.71,2,1,167,Eintracht Frankfurt,Bundesliga,2018-2019
Jeffrey Gouweleeuw,6.86,10,52.63,1,3,324,FC Augsburg,Bundesliga,2018-2019
Josuha Guilavogui,6.86,8,80.0,1,0,170,VfL Wolfsburg,Bundesliga,2018-2019
Daniel Ginczek,6.85,14,58.33,2,3,235,VfL Wolfsburg,Bundesliga,2018-2019
Dayot Upamecano,6.85,8,100.0,2,0,154,RB Leipzig,Bundesliga,2018-2019
Oliver Baumann,6.85,0,0.0,0,0,265,TSG Hoffenheim,Bundesliga,2018-2019
Mario Gómez,6.85,8,40.0,13,6,250,VfB Stuttgart,Bundesliga,2018-2019
Nicolás González,6.85,46,69.7,9,5,410,VfB Stuttgart,Bundesliga,2018-2019
Yuya Osako,6.85,19,82.61,2,4,240,SV Werder Bremen,Bundesliga,2018-2019
Jiří Pavlenka,6.85,0,0.0,0,0,323,SV Werder Bremen,Bundesliga,2018-2019
Theodor Gebre Selassie,6.85,14,48.28,6,1,389,SV Werder Bremen,Bundesliga,2018-2019
Marvin Ducksch,6.85,2,25.0,2,4,138,Fortuna Düsseldorf,Bundesliga,2018-2019
Pascal Stenzel,6.85,6,85.71,1,3,198,SC Freiburg,Bundesliga,2018-2019
Manuel Gulde,6.84,1,50.0,0,0,165,SC Freiburg,Bundesliga,2018-2019
Ádám Szalai,6.84,10,43.48,8,4,217,TSG Hoffenheim,Bundesliga,2018-2019
Waldemar Anton,6.84,17,65.38,0,0,339,Hannover 96,Bundesliga,2018-2019
Anthony Ujah,6.84,3,60.0,3,3,98,1. FSV Mainz 05,Bundesliga,2018-2019
Moussa Niakhaté,6.84,8,88.89,2,0,303,1. FSV Mainz 05,Bundesliga,2018-2019
Arne Maier,6.83,22,70.97,0,2,240,Hertha BSC,Bundesliga,2018-2019
Florian Neuhaus,6.83,29,54.72,6,5,273,Borussia M'gladbach,Bundesliga,2018-2019
Niklas Moisander,6.83,11,61.11,0,0,302,SV Werder Bremen,Bundesliga,2018-2019
Matthias Zimmermann,6.83,19,61.29,0,5,481,Fortuna Düsseldorf,Bundesliga,2018-2019
André Hahn,6.83,17,39.53,3,5,365,FC Augsburg,Bundesliga,2018-2019
Florent Muslija,6.82,16,55.17,0,0,144,Hannover 96,Bundesliga,2018-2019
Marvin Plattenhardt,6.82,9,47.37,0,3,353,Hertha BSC,Bundesliga,2018-2019
Caiuby,6.82,11,44.0,2,1,187,FC Augsburg,Bundesliga,2018-2019
Benito Raman,6.82,37,44.58,6,4,295,Fortuna Düsseldorf,Bundesliga,2018-2019
Janik Haberer,6.81,24,63.16,1,4,333,SC Freiburg,Bundesliga,2018-2019
Sebastian Langkamp,6.81,2,100.0,1,1,118,SV Werder Bremen,Bundesliga,2018-2019
Salomon Kalou,6.81,55,71.43,10,9,370,Hertha BSC,Bundesliga,2018-2019
Roman Bürki,6.81,1,100.0,0,0,321,Borussia Dortmund,Bundesliga,2018-2019
Steven Zuber,6.81,9,45.0,0,3,280,VfB Stuttgart,Bundesliga,2018-2019
Claudio Pizarro,6.81,7,50.0,2,1,124,SV Werder Bremen,Bundesliga,2018-2019
Matija Nastasić,6.81,1,100.0,3,0,230,FC Schalke 04,Bundesliga,2018-2019
Enrico Valentini,6.81,9,52.94,0,0,309,1. FC Nürnberg,Bundesliga,2018-2019
Ralf Fährmann,6.81,0,0.0,0,0,141,FC Schalke 04,Bundesliga,2018-2019
Michael Gregoritsch,6.8,15,44.12,11,3,406,FC Augsburg,Bundesliga,2018-2019
Yannick Gerhardt,6.8,9,37.5,4,6,354,VfL Wolfsburg,Bundesliga,2018-2019
Oscar Wendt,6.8,7,41.18,0,3,418,Borussia M'gladbach,Bundesliga,2018-2019
Christian Mathenia,6.8,1,100.0,0,0,324,1. FC Nürnberg,Bundesliga,2018-2019
Ludwig Augustinsson,6.8,12,50.0,0,3,500,SV Werder Bremen,Bundesliga,2018-2019
Davie Selke,6.8,22,44.9,7,6,308,Hertha BSC,Bundesliga,2018-2019
Gonzalo Castro,6.79,6,46.15,1,3,292,VfB Stuttgart,Bundesliga,2018-2019
Alexander Schwolow,6.79,0,0.0,0,1,428,SC Freiburg,Bundesliga,2018-2019
Rune Jarstein,6.79,0,0.0,0,0,460,Hertha BSC,Bundesliga,2018-2019
Miloš Veljković,6.79,0,0.0,0,0,204,SV Werder Bremen,Bundesliga,2018-2019
Dennis Aogo,6.79,5,83.33,1,1,120,VfB Stuttgart,Bundesliga,2018-2019
Mahmoud Dahoud,6.78,7,87.5,2,2,107,Borussia Dortmund,Bundesliga,2018-2019
Raffael,6.78,10,66.67,4,2,84,Borussia M'gladbach,Bundesliga,2018-2019
Anastasios Donis,6.78,18,62.07,2,2,125,VfB Stuttgart,Bundesliga,2018-2019
Christoph Kramer,6.78,9,56.25,0,2,138,Borussia M'gladbach,Bundesliga,2018-2019
Alexandru Maxim,6.78,10,58.82,1,4,126,1. FSV Mainz 05,Bundesliga,2018-2019
Kevin Vogt,6.78,3,75.0,0,0,214,TSG Hoffenheim,Bundesliga,2018-2019
Christian Gentner,6.78,11,50.0,4,4,377,VfB Stuttgart,Bundesliga,2018-2019
Marius Wolf,6.78,11,64.71,0,1,143,Borussia Dortmund,Bundesliga,2018-2019
Breel Embolo,6.77,26,42.62,9,6,233,FC Schalke 04,Bundesliga,2018-2019
Philipp Lienhart,6.77,5,100.0,1,0,64,SC Freiburg,Bundesliga,2018-2019
Leonardo Bittencourt,6.77,10,43.48,4,3,170,TSG Hoffenheim,Bundesliga,2018-2019
Omar Mascarell,6.77,5,71.43,0,1,100,FC Schalke 04,Bundesliga,2018-2019
Martin Harnik,6.77,6,50.0,7,2,148,SV Werder Bremen,Bundesliga,2018-2019
Dominique Heintz,6.77,21,80.77,2,1,347,SC Freiburg,Bundesliga,2018-2019
Kevin Möhwald,6.77,9,50.0,0,1,143,SV Werder Bremen,Bundesliga,2018-2019
Niko Giesselmann,6.77,11,47.83,1,6,429,Fortuna Düsseldorf,Bundesliga,2018-2019
Javairô Dilrosun,6.76,9,40.91,0,4,130,Hertha BSC,Bundesliga,2018-2019
Franck Ribéry,6.76,36,48.65,1,3,283,FC Bayern München,Bundesliga,2018-2019
Josip Brekalo,6.76,30,50.85,3,1,298,VfL Wolfsburg,Bundesliga,2018-2019
Santiago Ascacíbar,6.76,13,68.42,1,0,267,VfB Stuttgart,Bundesliga,2018-2019
Michael Lang,6.76,2,20.0,3,1,172,Borussia M'gladbach,Bundesliga,2018-2019
Sebastian Kerk,6.76,4,57.14,0,3,212,1. FC Nürnberg,Bundesliga,2018-2019
Amine Harit,6.76,36,69.23,1,1,169,FC Schalke 04,Bundesliga,2018-2019
Florian Niederlechner,6.76,9,40.91,4,1,119,SC Freiburg,Bundesliga,2018-2019
Mitchell Weiser,6.76,30,51.72,0,5,435,Bayer 04 Leverkusen,Bundesliga,2018-2019
Lukáš Hrádecký,6.76,0,0.0,0,0,290,Bayer 04 Leverkusen,Bundesliga,2018-2019
Ondřej Petrák,6.75,5,71.43,0,0,140,1. FC Nürnberg,Bundesliga,2018-2019
Danny da Costa,6.75,27,38.57,5,10,627,Eintracht Frankfurt,Bundesliga,2018-2019
Yevhen Konoplyanka,6.75,14,63.64,2,1,91,FC Schalke 04,Bundesliga,2018-2019
Benjamin Stambouli,6.75,9,75.0,0,0,260,FC Schalke 04,Bundesliga,2018-2019
Felix Klaus,6.75,3,60.0,2,4,56,VfL Wolfsburg,Bundesliga,2018-2019
Danny Latza,6.75,16,50.0,3,3,297,1. FSV Mainz 05,Bundesliga,2018-2019
Mark Uth,6.74,18,45.0,6,2,211,FC Schalke 04,Bundesliga,2018-2019
Jacob Bruun Larsen,6.74,17,48.57,2,6,201,Borussia Dortmund,Bundesliga,2018-2019
Lukas Mühl,6.74,7,87.5,2,1,249,1. FC Nürnberg,Bundesliga,2018-2019
Takashi Usami,6.74,13,61.9,3,0,112,Fortuna Düsseldorf,Bundesliga,2018-2019
Jean-Kévin Augustin,6.73,9,42.86,3,1,69,RB Leipzig,Bundesliga,2018-2019
Nicolas Höfler,6.73,10,58.82,1,1,171,SC Freiburg,Bundesliga,2018-2019
Mijat Gaćinović,6.73,27,50.0,2,4,272,Eintracht Frankfurt,Bundesliga,2018-2019
Elvis Rexhbeçaj,6.73,10,71.43,0,3,192,VfL Wolfsburg,Bundesliga,2018-2019
Denis Zakaria,6.73,29,54.72,7,0,230,Borussia M'gladbach,Bundesliga,2018-2019
Mikael Ishak,6.73,16,69.57,5,2,209,1. FC Nürnberg,Bundesliga,2018-2019
Jean Zimmer,6.73,7,30.43,1,2,244,Fortuna Düsseldorf,Bundesliga,2018-2019
Renato Sanches,6.73,17,70.83,0,1,76,FC Bayern München,Bundesliga,2018-2019
Patrick Erras,6.73,0,0.0,0,1,105,1. FC Nürnberg,Bundesliga,2018-2019
Dominik Kohr,6.73,4,44.44,2,2,130,Bayer 04 Leverkusen,Bundesliga,2018-2019
Andre Hoffmann,6.72,0,0.0,0,0,70,Fortuna Düsseldorf,Bundesliga,2018-2019
Adam Zreľák,6.72,1,16.67,4,0,127,1. FC Nürnberg,Bundesliga,2018-2019
Christian Pulišić,6.72,42,51.85,5,5,263,Borussia Dortmund,Bundesliga,2018-2019
Bruma,6.72,13,56.52,1,3,109,RB Leipzig,Bundesliga,2018-2019
Ahmed Kutucu,6.71,12,80.0,0,0,67,FC Schalke 04,Bundesliga,2018-2019
Emiliano Insúa,6.71,33,61.11,0,6,439,VfB Stuttgart,Bundesliga,2018-2019
Marcin Kamiński,6.71,1,100.0,1,1,196,Fortuna Düsseldorf,Bundesliga,2018-2019
Marcel Sobottka,6.71,2,50.0,0,0,93,Fortuna Düsseldorf,Bundesliga,2018-2019
Mike Frantz,6.71,7,46.67,0,3,222,SC Freiburg,Bundesliga,2018-2019
Daniel Baier,6.71,16,61.54,0,1,468,FC Augsburg,Bundesliga,2018-2019
Walace,6.7,25,64.1,0,0,252,Hannover 96,Bundesliga,2018-2019
Mathew Leckie,6.7,11,42.31,1,1,188,Hertha BSC,Bundesliga,2018-2019
Matheus Cunha,6.7,15,62.5,4,1,144,RB Leipzig,Bundesliga,2018-2019
Oliver Sorg,6.7,9,69.23,0,1,242,Hannover 96,Bundesliga,2018-2019
Christian Günter,6.7,39,50.0,1,8,527,SC Freiburg,Bundesliga,2018-2019
Adam Bodzek,6.7,2,66.67,0,2,127,Fortuna Düsseldorf,Bundesliga,2018-2019
Maximilian Philipp,6.69,5,55.56,0,0,87,Borussia Dortmund,Bundesliga,2018-2019
Robin Quaison,6.69,22,45.83,9,2,261,1. FSV Mainz 05,Bundesliga,2018-2019
Marco Terrazzino,6.69,8,44.44,1,1,98,SC Freiburg,Bundesliga,2018-2019
Jean-Philippe Gbamin,6.69,35,53.03,1,2,420,1. FSV Mainz 05,Bundesliga,2018-2019
Kevin Wimmer,6.69,0,0.0,1,0,209,Hannover 96,Bundesliga,2018-2019
Robin Koch,6.68,7,70.0,2,1,189,SC Freiburg,Bundesliga,2018-2019
Evan Ndicka,6.68,5,45.45,2,0,285,Eintracht Frankfurt,Bundesliga,2018-2019
Linton Maina,6.68,19,45.24,2,5,217,Hannover 96,Bundesliga,2018-2019
Per Ciljan Skjelbred,6.68,9,90.0,1,0,110,Hertha BSC,Bundesliga,2018-2019
Andreas Beck,6.68,9,81.82,1,2,299,VfB Stuttgart,Bundesliga,2018-2019
Sergio Córdova,6.68,10,62.5,1,0,84,FC Augsburg,Bundesliga,2018-2019
Alexander Nübel,6.68,0,0.0,0,0,173,FC Schalke 04,Bundesliga,2018-2019
Erik Thommy,6.68,8,38.1,2,2,152,VfB Stuttgart,Bundesliga,2018-2019
Robert Bauer,6.68,4,57.14,0,1,265,1. FC Nürnberg,Bundesliga,2018-2019
Stefan Ilsanker,6.68,2,100.0,1,0,109,RB Leipzig,Bundesliga,2018-2019
Tin Jedvaj,6.68,7,58.33,1,0,185,Bayer 04 Leverkusen,Bundesliga,2018-2019
Ridle Baku,6.67,8,44.44,0,0,118,1. FSV Mainz 05,Bundesliga,2018-2019
Nicolai Müller,6.67,17,60.71,3,1,160,Hannover 96,Bundesliga,2018-2019
Johannes Eggestein,6.66,15,38.46,4,3,211,SV Werder Bremen,Bundesliga,2018-2019
Koo Ja-Cheol,6.65,14,63.64,4,0,221,FC Augsburg,Bundesliga,2018-2019
Jetro Willems,6.65,8,66.67,0,3,156,Eintracht Frankfurt,Bundesliga,2018-2019
Sebastian Rudy,6.65,7,53.85,0,2,171,FC Schalke 04,Bundesliga,2018-2019
Konrad Laimer,6.65,32,58.18,3,5,355,RB Leipzig,Bundesliga,2018-2019
Gelson Fernandes,6.65,5,50.0,0,0,173,Eintracht Frankfurt,Bundesliga,2018-2019
Matthias Ostrzolek,6.64,4,57.14,0,0,224,Hannover 96,Bundesliga,2018-2019
Ron-Robert Zieler,6.64,2,100.0,0,0,485,VfB Stuttgart,Bundesliga,2018-2019
Michael Rensing,6.64,0,0.0,0,0,359,Fortuna Düsseldorf,Bundesliga,2018-2019
