Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Jean-Clair Todibo,7.08,16,64.0,1,3,298,Nice,Ligue 1,2023-2024
Niklas Schmidt,7.07,11,55.0,1,4,197,Toulouse,Ligue 1,2023-2024
Romain Faivre,7.07,44,50.57,2,2,217,Lorient,Ligue 1,2023-2024
Mohamed Daramy,7.05,52,58.43,5,3,243,Stade de Reims,Ligue 1,2023-2024
Lilian Brassier,7.05,12,75.0,0,1,329,Stade Brestois,Ligue 1,2023-2024
Vincent Sierro,7.05,17,60.71,1,4,367,Toulouse,Ligue 1,2023-2024
Warren Zaïre-Emery,7.05,16,43.24,2,5,205,Paris Saint-Germain,Ligue 1,2023-2024
Enzo Le Fée,7.05,29,56.86,0,1,229,Stade Rennais,Ligue 1,2023-2024
Renan Lodi,7.04,2,28.57,1,3,191,Olympique de Marseille,Ligue 1,2023-2024
Frédéric Guilbert,7.04,19,57.58,0,1,418,RC Strasbourg,Ligue 1,2023-2024
Azor Matusiwa,7.04,11,73.33,1,0,197,Stade Rennais,Ligue 1,2023-2024
Ismaïla Sarr,7.04,14,35.9,3,4,203,Olympique de Marseille,Ligue 1,2023-2024
Facundo Medina,7.04,18,56.25,1,4,350,RC Lens,Ligue 1,2023-2024
Khéphren Thuram,7.04,35,58.33,6,7,247,Nice,Ligue 1,2023-2024
Alban Lafont,7.04,0,0.0,0,0,287,Nantes,Ligue 1,2023-2024
Nabil Bentaleb,7.03,14,77.78,0,0,256,Lille,Ligue 1,2023-2024
Marcin Bułka,7.03,2,100.0,0,0,175,Nice,Ligue 1,2023-2024
Bradley Barcola,7.03,54,50.47,8,11,282,Paris Saint-Germain,Ligue 1,2023-2024
Yunis Abdelhamid,7.03,8,53.33,2,0,321,Stade de Reims,Ligue 1,2023-2024
Rasmus Nicolaisen,7.03,3,75.0,0,1,266,Toulouse,Ligue 1,2023-2024
Melvin Bard,7.02,37,54.41,0,4,420,Nice,Ligue 1,2023-2024
Bradley Locko,7.02,56,51.85,0,4,461,Stade Brestois,Ligue 1,2023-2024
Yehvann Diouf,7.02,3,100.0,0,0,282,Stade de Reims,Ligue 1,2023-2024
Nampalys Mendy,7.01,3,33.33,0,3,98,RC Lens,Ligue 1,2023-2024
Chancel Mbemba,7.01,7,70.0,1,1,201,Olympique de Marseille,Ligue 1,2023-2024
Mostafa Mohamed,7.01,15,45.45,6,5,272,Nantes,Ligue 1,2023-2024
Nabil Alioui,7.01,15,41.67,2,5,193,Le Havre,Ligue 1,2023-2024
Vitinha,7.01,17,50.0,5,5,129,Olympique de Marseille,Ligue 1,2023-2024
Florent Mollet,7.0,13,39.39,7,2,315,Nantes,Ligue 1,2023-2024
Angelo Fulgini,7.0,18,45.0,4,5,315,RC Lens,Ligue 1,2023-2024
Arnaud Kalimuendo,7.0,17,40.48,5,2,212,Stade Rennais,Ligue 1,2023-2024
Joris Chotard,7.0,3,25.0,1,3,263,Montpellier,Ligue 1,2023-2024
Steve Mandanda,7.0,1,100.0,0,0,325,Stade Rennais,Ligue 1,2023-2024
Moses Simon,7.0,47,55.29,8,5,334,Nantes,Ligue 1,2023-2024
Philipp Köhn,7.0,1,100.0,0,0,188,AS Monaco,Ligue 1,2023-2024
Przemysław Frankowski,7.0,12,40.0,6,8,387,RC Lens,Ligue 1,2023-2024
Arouna Sangante,7.0,11,73.33,0,2,330,Le Havre,Ligue 1,2023-2024
Morgan Sanson,6.99,25,53.19,2,6,333,Nice,Ligue 1,2023-2024
Jonathan Gradit,6.99,4,66.67,0,0,223,RC Lens,Ligue 1,2023-2024
Martín Satriano,6.99,21,46.67,5,5,239,Stade Brestois,Ligue 1,2023-2024
Ayman Kari,6.99,16,57.14,1,1,96,Lorient,Ligue 1,2023-2024
Gabriel Suazo,6.98,35,59.32,1,2,394,Toulouse,Ligue 1,2023-2024
Carlos Soler,6.98,5,55.56,1,2,138,Paris Saint-Germain,Ligue 1,2023-2024
Lucas Perrin,6.98,5,55.56,0,3,254,RC Strasbourg,Ligue 1,2023-2024
Mousa Al-Taamari,6.98,44,41.9,4,7,333,Montpellier,Ligue 1,2023-2024
Terem Moffi,6.98,19,59.38,9,7,217,Nice,Ligue 1,2023-2024
Bećir Omeragić,6.97,6,66.67,0,1,171,Montpellier,Ligue 1,2023-2024
Mohamed Camara,6.97,9,47.37,1,0,102,AS Monaco,Ligue 1,2023-2024
Logan Costa,6.97,6,60.0,3,1,318,Toulouse,Ligue 1,2023-2024
Gautier Lloris,6.96,4,44.44,1,0,220,Le Havre,Ligue 1,2023-2024
Steve Mounié,6.96,11,61.11,10,2,255,Stade Brestois,Ligue 1,2023-2024
Kamory Doumbia,6.96,13,46.43,0,1,132,Stade Brestois,Ligue 1,2023-2024
Habib Keita,6.96,14,58.33,0,1,133,Clermont Foot,Ligue 1,2023-2024
Warmed Omari,6.96,6,75.0,0,0,149,Stade Rennais,Ligue 1,2023-2024
Pape Gueye,6.96,1,16.67,0,1,116,Olympique de Marseille,Ligue 1,2023-2024
Quentin Merlin,6.95,14,51.85,0,4,381,Olympique de Marseille,Ligue 1,2023-2024
Michael Murillo,6.95,12,63.16,0,3,134,Olympique de Marseille,Ligue 1,2023-2024
Souleymane Isaak Touré,6.95,11,78.57,3,0,171,Lorient,Ligue 1,2023-2024
Lorenz Assignon,6.95,10,43.48,0,1,118,Stade Rennais,Ligue 1,2023-2024
Pablo Rosario,6.94,11,57.89,1,2,182,Nice,Ligue 1,2023-2024
Stijn Spierings,6.94,5,45.45,0,1,190,Toulouse,Ligue 1,2023-2024
Baptiste Santamaria,6.94,14,60.87,2,0,208,Stade Rennais,Ligue 1,2023-2024
Pau López,6.94,0,0.0,0,1,272,Olympique de Marseille,Ligue 1,2023-2024
Ismaily,6.93,26,47.27,0,2,327,Lille,Ligue 1,2023-2024
Nicolás Tagliafico,6.93,5,33.33,4,1,212,Olympique Lyonnais,Ligue 1,2023-2024
Nicolas Pallois,6.93,9,75.0,0,1,166,Nantes,Ligue 1,2023-2024
Alexsandro Ribeiro,6.93,4,57.14,6,1,215,Lille,Ligue 1,2023-2024
Geoffrey Kondogbia,6.93,9,81.82,0,1,156,Olympique de Marseille,Ligue 1,2023-2024
Marvin Senaya,6.93,27,43.55,1,3,335,RC Strasbourg,Ligue 1,2023-2024
Neto Borges,6.93,28,57.14,0,2,340,Clermont Foot,Ligue 1,2023-2024
Leny Yoro,6.93,8,80.0,4,0,169,Lille,Ligue 1,2023-2024
Neil El Aynaoui,6.92,15,48.39,4,2,155,RC Lens,Ligue 1,2023-2024
Habib Diarra,6.92,33,62.26,1,2,228,RC Strasbourg,Ligue 1,2023-2024
Clinton Mata,6.92,23,67.65,0,6,289,Olympique Lyonnais,Ligue 1,2023-2024
Mikkel Desler,6.92,14,63.64,1,1,192,Toulouse,Ligue 1,2023-2024
Douglas Augusto,6.92,2,33.33,1,2,164,Nantes,Ligue 1,2023-2024
Randal Kolo Muani,6.92,28,41.18,3,3,216,Paris Saint-Germain,Ligue 1,2023-2024
Boubakar Kouyaté,6.92,3,100.0,1,2,171,Montpellier,Ligue 1,2023-2024
Julien Ponceau,6.91,42,52.5,1,4,317,Lorient,Ligue 1,2023-2024
Youssouf Ndayishimiye,6.91,11,78.57,1,1,170,Nice,Ligue 1,2023-2024
Johan Gastien,6.91,8,36.36,0,2,350,Clermont Foot,Ligue 1,2023-2024
Lamine Camara,6.91,23,42.59,2,5,389,Metz,Ligue 1,2023-2024
Mohamed-Ali Cho,6.91,16,45.71,1,3,131,Nice,Ligue 1,2023-2024
Christopher Jullien,6.91,1,100.0,1,0,78,Montpellier,Ligue 1,2023-2024
Ainsley Maitland-Niles,6.9,16,53.33,2,2,174,Olympique Lyonnais,Ligue 1,2023-2024
Iliman Ndiaye,6.9,44,59.46,5,4,215,Olympique de Marseille,Ligue 1,2023-2024
Eray Cömert,6.9,1,50.0,0,0,132,Nantes,Ligue 1,2023-2024
Lucas Beraldo,6.9,3,75.0,1,0,106,Paris Saint-Germain,Ligue 1,2023-2024
Milan Škriniar,6.9,2,100.0,0,0,92,Paris Saint-Germain,Ligue 1,2023-2024
Jake O'Brien,6.9,7,87.5,1,2,184,Olympique Lyonnais,Ligue 1,2023-2024
Deiver Machado,6.89,7,41.18,0,1,152,RC Lens,Ligue 1,2023-2024
Nordi Mukiele,6.89,8,88.89,3,0,120,Paris Saint-Germain,Ligue 1,2023-2024
Daler Kuzyaev,6.89,12,60.0,1,0,282,Le Havre,Ligue 1,2023-2024
Abdoulaye Touré,6.89,29,70.73,1,0,286,Le Havre,Ligue 1,2023-2024
César Gelabert,6.89,13,46.43,0,3,131,Toulouse,Ligue 1,2023-2024
Ahmadou Bamba Dieng,6.89,3,30.0,2,3,64,Lorient,Ligue 1,2023-2024
Matthis Abline,6.89,19,57.58,4,3,151,Nantes,Ligue 1,2023-2024
André Ayew,6.88,16,61.54,4,2,126,Le Havre,Ligue 1,2023-2024
Ernest Nuamah,6.88,51,44.74,4,6,325,Olympique Lyonnais,Ligue 1,2023-2024
Étienne Youte Kinkoue,6.88,1,50.0,0,0,140,Le Havre,Ligue 1,2023-2024
Wesley Saïd,6.88,13,65.0,5,0,126,RC Lens,Ligue 1,2023-2024
Yoann Salmier,6.88,5,62.5,1,2,172,Le Havre,Ligue 1,2023-2024
Marshall Munetsi,6.88,10,32.26,8,2,254,Stade de Reims,Ligue 1,2023-2024
Moussa Diarra,6.88,5,62.5,0,3,161,Toulouse,Ligue 1,2023-2024
Hicham Boudaoui,6.88,22,56.41,3,3,176,Nice,Ligue 1,2023-2024
Hugo Magnetti,6.88,26,70.27,1,2,196,Stade Brestois,Ligue 1,2023-2024
Christopher Wooh,6.87,1,25.0,1,2,130,Stade Rennais,Ligue 1,2023-2024
Gerzino Nyamsi,6.87,3,100.0,0,0,84,RC Strasbourg,Ligue 1,2023-2024
Adam Ounas,6.87,16,72.73,0,4,93,Lille,Ligue 1,2023-2024
Keito Nakamura,6.87,19,59.38,1,4,184,Stade de Reims,Ligue 1,2023-2024
Alidu Seidu,6.87,17,53.13,0,1,238,Stade Rennais,Ligue 1,2023-2024
Darlin Yongwa,6.86,26,47.27,1,5,272,Lorient,Ligue 1,2023-2024
Adrien Truffert,6.86,24,46.15,1,3,372,Stade Rennais,Ligue 1,2023-2024
Badredine Bouanani,6.86,12,52.17,1,3,95,Lorient,Ligue 1,2023-2024
Abakar Sylla,6.86,9,69.23,2,0,183,RC Strasbourg,Ligue 1,2023-2024
Matz Sels,6.86,0,0.0,0,1,167,RC Strasbourg,Ligue 1,2023-2024
Pedro Chirivella,6.86,5,71.43,1,0,289,Nantes,Ligue 1,2023-2024
Krépin Diatta,6.85,29,67.44,1,3,248,AS Monaco,Ligue 1,2023-2024
Cristian Cásseres Jr.,6.85,12,70.59,2,3,235,Toulouse,Ligue 1,2023-2024
Florent Ogier,6.85,1,100.0,0,1,90,Clermont Foot,Ligue 1,2023-2024
Formose Mendy,6.85,6,54.55,0,0,179,Lorient,Ligue 1,2023-2024
Ângelo,6.85,30,56.6,1,4,223,RC Strasbourg,Ligue 1,2023-2024
Kévin Gameiro,6.85,7,58.33,1,4,136,RC Strasbourg,Ligue 1,2023-2024
Junior Mwanga,6.85,28,65.12,1,1,178,RC Strasbourg,Ligue 1,2023-2024
Issiaga Sylla,6.84,10,52.63,2,2,246,Montpellier,Ligue 1,2023-2024
Montassar Talbi,6.84,10,66.67,1,0,213,Lorient,Ligue 1,2023-2024
Abdoul Kader Bamba,6.84,10,41.67,1,2,116,Nantes,Ligue 1,2023-2024
Frank Magri,6.84,13,39.39,3,1,186,Toulouse,Ligue 1,2023-2024
Jim Allevinah,6.84,28,44.44,2,3,272,Clermont Foot,Ligue 1,2023-2024
Mohamed Bayo,6.84,17,44.74,7,0,191,Le Havre,Ligue 1,2023-2024
Morgan Guilavogui,6.84,5,50.0,2,3,102,RC Lens,Ligue 1,2023-2024
Yusuf Yazıcı,6.84,13,43.33,6,5,184,Lille,Ligue 1,2023-2024
Duje Ćaleta-Car,6.84,1,50.0,1,2,158,Olympique Lyonnais,Ligue 1,2023-2024
Jean-Charles Castelletto,6.84,8,57.14,0,1,222,Nantes,Ligue 1,2023-2024
Bamo Meïté,6.84,5,71.43,0,0,68,Olympique de Marseille,Ligue 1,2023-2024
Guillaume Restes,6.84,1,100.0,0,0,232,Toulouse,Ligue 1,2023-2024
Luís Henrique,6.83,13,54.17,1,1,125,Olympique de Marseille,Ligue 1,2023-2024
Julien Le Cardinal,6.83,4,66.67,0,0,63,Stade Brestois,Ligue 1,2023-2024
Fali Candé,6.83,7,70.0,1,0,187,Metz,Ligue 1,2023-2024
Oussama Targhalline,6.83,7,50.0,0,0,126,Le Havre,Ligue 1,2023-2024
Ludovic Blas,6.82,25,39.06,3,3,222,Stade Rennais,Ligue 1,2023-2024
Adrien Thomasson,6.82,9,64.29,7,7,229,RC Lens,Ligue 1,2023-2024
Emmanuel Sabbi,6.82,20,35.09,2,4,219,Le Havre,Ligue 1,2023-2024
Azzedine Ounahi,6.82,8,30.77,1,2,156,Olympique de Marseille,Ligue 1,2023-2024
Amir Richardson,6.82,8,30.77,1,2,181,Stade de Reims,Ligue 1,2023-2024
Jean Onana,6.82,2,40.0,1,0,74,Olympique de Marseille,Ligue 1,2023-2024
Kassoum Ouattara,6.81,8,47.06,2,3,156,AS Monaco,Ligue 1,2023-2024
Gaëtan Laborde,6.81,17,34.0,6,4,284,Nice,Ligue 1,2023-2024
Jeanuël Belocian,6.81,5,71.43,1,0,117,Stade Rennais,Ligue 1,2023-2024
Shamar Nicholson,6.81,8,32.0,8,1,183,Clermont Foot,Ligue 1,2023-2024
Sadibou Sané,6.81,3,100.0,0,0,67,Metz,Ligue 1,2023-2024
Ablie Jallow,6.81,16,43.24,1,1,126,Metz,Ligue 1,2023-2024
Khalil Fayad,6.8,10,47.62,0,2,110,Montpellier,Ligue 1,2023-2024
Andy Diouf,6.8,30,53.57,2,0,233,RC Lens,Ligue 1,2023-2024
Folarin Balogun,6.8,11,28.21,14,5,257,AS Monaco,Ligue 1,2023-2024
Josué Casimir,6.8,23,38.33,2,7,319,Le Havre,Ligue 1,2023-2024
Sergio Akieme,6.8,8,47.06,0,0,102,Stade de Reims,Ligue 1,2023-2024
Tanguy Coulibaly,6.8,17,70.83,2,1,96,Montpellier,Ligue 1,2023-2024
Maxime Gonalons,6.8,8,53.33,0,0,144,Clermont Foot,Ligue 1,2023-2024
Koffi Kouao,6.8,8,80.0,0,2,108,Metz,Ligue 1,2023-2024
Mathias Pereira Lage,6.79,8,33.33,5,3,187,Stade Brestois,Ligue 1,2023-2024
Alaa Bellaarouch,6.79,0,0.0,0,0,152,RC Strasbourg,Ligue 1,2023-2024
Eliesse Ben Seghir,6.79,6,26.09,0,1,75,AS Monaco,Ligue 1,2023-2024
Ibrahima Sissoko,6.79,11,61.11,2,3,197,RC Strasbourg,Ligue 1,2023-2024
Soungoutou Magassa,6.79,8,66.67,1,0,163,AS Monaco,Ligue 1,2023-2024
Malick Fofana,6.79,8,53.33,2,1,75,Olympique Lyonnais,Ligue 1,2023-2024
Christian Mawissa,6.79,24,61.54,0,0,144,Toulouse,Ligue 1,2023-2024
Yassine Kechta,6.79,10,31.25,1,3,250,Le Havre,Ligue 1,2023-2024
Thomas Delaine,6.79,19,57.58,3,7,308,RC Strasbourg,Ligue 1,2023-2024
Jeremy Sebas,6.78,10,55.56,0,0,50,RC Strasbourg,Ligue 1,2023-2024
Jonas Martin,6.78,5,45.45,1,2,155,Stade Brestois,Ligue 1,2023-2024
Guillermo Maripán,6.78,1,100.0,0,1,130,AS Monaco,Ligue 1,2023-2024
Akor Adams,6.78,14,34.15,18,3,261,Montpellier,Ligue 1,2023-2024
Ibrahim Salah,6.78,11,37.93,3,1,107,Stade Rennais,Ligue 1,2023-2024
Tom Louchet,6.78,1,14.29,0,2,81,Nice,Ligue 1,2023-2024
Falaye Sacko,6.77,11,57.89,0,0,209,Montpellier,Ligue 1,2023-2024
Ivan Cavaleiro,6.77,10,55.56,3,2,119,Lille,Ligue 1,2023-2024
Pape Diallo,6.77,16,39.02,4,1,158,Metz,Ligue 1,2023-2024
Tiemoué Bakayoko,6.77,5,33.33,1,1,135,Lorient,Ligue 1,2023-2024
Jordan Lotomba,6.76,19,50.0,1,1,222,Nice,Ligue 1,2023-2024
Loic Négo,6.76,13,41.94,3,2,204,Le Havre,Ligue 1,2023-2024
Guéla Doué,6.76,20,74.07,0,1,211,Stade Rennais,Ligue 1,2023-2024
Eli Junior Kroupi,6.76,12,66.67,6,3,106,Lorient,Ligue 1,2023-2024
Bilal Boutobba,6.76,16,39.02,2,3,191,Clermont Foot,Ligue 1,2023-2024
Nathaniel Adjei,6.75,4,80.0,1,0,110,Lorient,Ligue 1,2023-2024
Mama Baldé,6.75,12,42.86,4,2,107,Olympique Lyonnais,Ligue 1,2023-2024
Warren Kamanzi,6.75,2,28.57,1,3,140,Toulouse,Ligue 1,2023-2024
Nicolas Cozza,6.75,2,33.33,1,1,120,Nantes,Ligue 1,2023-2024
Enzo Tchato Mbiayi,6.75,4,80.0,0,0,175,Montpellier,Ligue 1,2023-2024
Evann Guessand,6.75,24,40.0,13,2,248,Nice,Ligue 1,2023-2024
Théo Le Bris,6.75,16,48.48,1,1,208,Lorient,Ligue 1,2023-2024
Ulisses Garcia,6.75,10,62.5,0,0,150,Olympique de Marseille,Ligue 1,2023-2024
Dion Moise Sahi,6.74,4,30.77,3,2,75,RC Strasbourg,Ligue 1,2023-2024
Yohann Magnin,6.74,3,30.0,2,2,195,Clermont Foot,Ligue 1,2023-2024
Alexis Claude-Maurice,6.74,16,66.67,1,0,81,Nice,Ligue 1,2023-2024
Elye Wahi,6.74,18,47.37,21,5,190,RC Lens,Ligue 1,2023-2024
Oumar Diakité,6.74,25,42.37,6,3,202,Stade de Reims,Ligue 1,2023-2024
Cheick Konaté,6.74,22,52.38,0,4,220,Clermont Foot,Ligue 1,2023-2024
Faris Pemi Moumbagna,6.74,1,14.29,3,3,65,Olympique de Marseille,Ligue 1,2023-2024
Aron Dønnum,6.74,31,47.69,1,3,251,Toulouse,Ligue 1,2023-2024
Reda Khadra,6.74,28,47.46,2,5,211,Stade de Reims,Ligue 1,2023-2024
Zakaria Aboukhlal,6.73,8,26.67,2,0,117,Toulouse,Ligue 1,2023-2024
Gabriel Gudmundsson,6.73,9,33.33,2,1,185,Lille,Ligue 1,2023-2024
Andy Pelmard,6.73,7,77.78,1,1,269,Clermont Foot,Ligue 1,2023-2024
Saël Kumbedi,6.73,7,35.0,0,1,163,Olympique Lyonnais,Ligue 1,2023-2024
Wahbi Khazri,6.73,14,37.84,5,1,163,Montpellier,Ligue 1,2023-2024
Fabian Rieder,6.72,2,40.0,1,2,57,Stade Rennais,Ligue 1,2023-2024
Marcus Coco,6.72,12,50.0,1,2,220,Nantes,Ligue 1,2023-2024
Kelvin Yeboah,6.72,8,66.67,0,0,47,Montpellier,Ligue 1,2023-2024
Simon Elisor,6.71,5,29.41,1,1,109,Metz,Ligue 1,2023-2024
Elbasan Rashani,6.71,17,39.53,1,1,172,Clermont Foot,Ligue 1,2023-2024
Hakon Arnar Haraldsson,6.71,15,46.88,1,2,159,Lille,Ligue 1,2023-2024
Christophe Herelle,6.71,5,62.5,0,0,80,Metz,Ligue 1,2023-2024
Oualid El Hajjam,6.71,4,80.0,1,0,69,Le Havre,Ligue 1,2023-2024
Yanis Begraoui,6.71,7,77.78,0,0,47,Toulouse,Ligue 1,2023-2024
Lucas Mincarelli Davin,6.71,8,38.1,0,1,151,Montpellier,Ligue 1,2023-2024
Chrislain Matsima,6.71,2,50.0,0,0,118,Clermont Foot,Ligue 1,2023-2024
Maxime Colin,6.7,11,50.0,0,1,307,Metz,Ligue 1,2023-2024
Panos Katseris,6.7,13,36.11,5,1,201,Lorient,Ligue 1,2023-2024
Kévin N'Doram,6.7,4,40.0,0,1,161,Metz,Ligue 1,2023-2024
