Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Thomas Meunier,7.03,9,56.25,1,5,185,Paris Saint-Germain,Ligue 1,2019-2020
Benjamin Bourigeaud,7.02,13,81.25,1,3,355,Stade Rennais,Ligue 1,2019-2020
Ludovic Ajorque,7.02,7,36.84,5,5,243,RC Strasbourg,Ligue 1,2019-2020
Moussa Dembélé,7.02,24,40.0,5,3,328,Olympique Lyonnais,Ligue 1,2019-2020
Denys Bain,7.01,3,75.0,1,0,70,Stade Brestois,Ligue 1,2019-2020
Imrân Louza,7.01,23,58.97,0,6,367,Nantes,Ligue 1,2019-2020
Wesley Lautoa,7.01,15,83.33,0,1,161,Dijon,Ligue 1,2019-2020
Jérémy Gélin,7.01,0,0.0,0,0,68,Stade Rennais,Ligue 1,2019-2020
Mathieu Cafaro,7.0,19,63.33,1,3,210,Stade de Reims,Ligue 1,2019-2020
Boubacar Kamara,7.0,14,58.33,0,0,222,Olympique de Marseille,Ligue 1,2019-2020
Joris Gnagnon,7.0,4,100.0,0,2,76,Stade Rennais,Ligue 1,2019-2020
Habib Maïga,7.0,44,83.02,0,2,343,Metz,Ligue 1,2019-2020
Alexander Djiku,7.0,12,70.59,5,0,206,RC Strasbourg,Ligue 1,2019-2020
Abdou Diallo,6.99,16,84.21,1,1,103,Paris Saint-Germain,Ligue 1,2019-2020
Thomas Mangani,6.99,13,54.17,0,5,367,Angers,Ligue 1,2019-2020
Serhou Guirassy,6.99,15,46.88,7,1,319,Amiens SC,Ligue 1,2019-2020
Nicolas Pallois,6.99,21,75.0,1,0,205,Nantes,Ligue 1,2019-2020
Angelo Fulgini,6.99,50,64.94,5,2,315,Angers,Ligue 1,2019-2020
Mohamed Simakan,6.99,16,69.57,1,1,247,RC Strasbourg,Ligue 1,2019-2020
Keylor Navas,6.99,0,0.0,0,0,75,Paris Saint-Germain,Ligue 1,2019-2020
Hamari Traoré,6.99,25,60.98,1,4,391,Stade Rennais,Ligue 1,2019-2020
Steve Mandanda,6.98,1,50.0,0,0,270,Olympique de Marseille,Ligue 1,2019-2020
Raphinha,6.98,49,43.75,2,8,385,Stade Rennais,Ligue 1,2019-2020
Bertrand Traoré,6.97,33,53.23,4,5,256,Olympique Lyonnais,Ligue 1,2019-2020
Pablo,6.97,6,85.71,1,0,223,Bordeaux,Ligue 1,2019-2020
Damien Da Silva,6.97,6,75.0,0,2,207,Stade Rennais,Ligue 1,2019-2020
Axel Disasi,6.96,4,50.0,2,1,257,Stade de Reims,Ligue 1,2019-2020
Thiago Mendes,6.96,8,57.14,1,2,226,Olympique Lyonnais,Ligue 1,2019-2020
Kenny Tete,6.96,11,55.0,1,2,208,Olympique Lyonnais,Ligue 1,2019-2020
Gaëtan Laborde,6.96,33,41.25,10,6,416,Montpellier,Ligue 1,2019-2020
Gil Dias,6.96,23,57.5,1,2,194,AS Monaco,Ligue 1,2019-2020
Loïc Perrin,6.96,2,100.0,1,0,149,Saint-Étienne,Ligue 1,2019-2020
Jhonder Cádiz,6.95,19,51.35,2,1,145,Dijon,Ligue 1,2019-2020
Pablo Sarabia,6.95,5,55.56,5,7,208,Paris Saint-Germain,Ligue 1,2019-2020
Duje Ćaleta-Car,6.95,0,0.0,2,1,144,Olympique de Marseille,Ligue 1,2019-2020
Romain Thomas,6.95,3,100.0,1,0,179,Angers,Ligue 1,2019-2020
Thomas Foket,6.95,13,61.9,1,1,311,Stade de Reims,Ligue 1,2019-2020
Stanley N'Soki,6.95,25,69.44,1,1,139,Nice,Ligue 1,2019-2020
Anthony Lopes,6.95,0,0.0,0,1,135,Olympique Lyonnais,Ligue 1,2019-2020
Júlio Tavares,6.94,6,23.08,11,1,293,Dijon,Ligue 1,2019-2020
Alban Lafont,6.94,0,0.0,0,0,335,Nantes,Ligue 1,2019-2020
M'Baye Niang,6.93,16,32.65,6,0,332,Stade Rennais,Ligue 1,2019-2020
Benoît Badiashile,6.93,4,80.0,0,0,155,AS Monaco,Ligue 1,2019-2020
Guillermo Maripán,6.93,2,50.0,1,0,143,AS Monaco,Ligue 1,2019-2020
Abdoulaye Touré,6.93,31,70.45,0,2,308,Nantes,Ligue 1,2019-2020
Tiemoué Bakayoko,6.93,36,63.16,1,2,238,AS Monaco,Ligue 1,2019-2020
Kenny Lala,6.92,44,64.71,3,3,442,RC Strasbourg,Ligue 1,2019-2020
Benjamin André,6.92,16,64.0,1,1,318,Lille,Ligue 1,2019-2020
Fabien Centonze,6.92,31,58.49,1,3,433,Metz,Ligue 1,2019-2020
Bouna Sarr,6.92,49,56.98,1,2,396,Olympique de Marseille,Ligue 1,2019-2020
Cristian Battocchio,6.92,7,50.0,1,1,216,Stade Brestois,Ligue 1,2019-2020
Rachid Alioui,6.92,17,73.91,3,1,196,Angers,Ligue 1,2019-2020
Benjamin Lecomte,6.92,0,0.0,0,0,218,AS Monaco,Ligue 1,2019-2020
Leandro Paredes,6.92,8,80.0,0,0,76,Paris Saint-Germain,Ligue 1,2019-2020
Gaëtan Charbonnier,6.92,23,51.11,6,4,344,Stade Brestois,Ligue 1,2019-2020
Kasper Dolberg,6.91,13,37.14,8,4,185,Nice,Ligue 1,2019-2020
Domagoj Bradarić,6.91,6,42.86,1,1,248,Lille,Ligue 1,2019-2020
Romain Hamouma,6.91,12,42.86,4,3,139,Saint-Étienne,Ligue 1,2019-2020
Yohan Cabaye,6.91,6,75.0,0,0,128,Saint-Étienne,Ligue 1,2019-2020
Alexis Claude-Maurice,6.9,58,68.24,3,1,222,Nice,Ligue 1,2019-2020
Didier N'Dong,6.9,19,59.38,1,2,238,Dijon,Ligue 1,2019-2020
Matthieu Dossevi,6.9,31,56.36,1,7,394,Toulouse,Ligue 1,2019-2020
Léo Dubois,6.9,11,52.38,0,1,244,Olympique Lyonnais,Ligue 1,2019-2020
Bruno Ecuele Manga,6.9,6,85.71,2,0,239,Dijon,Ligue 1,2019-2020
Jimmy Briand,6.9,4,28.57,3,0,140,Bordeaux,Ligue 1,2019-2020
Fouad Chafik,6.89,13,52.0,0,2,262,Dijon,Ligue 1,2019-2020
Bafodé Diakité,6.89,4,66.67,3,0,103,Toulouse,Ligue 1,2019-2020
Danilo Barbosa,6.89,13,76.47,0,0,108,Nice,Ligue 1,2019-2020
Matz Sels,6.89,0,0.0,0,0,274,RC Strasbourg,Ligue 1,2019-2020
John Boye,6.89,4,66.67,0,0,155,Metz,Ligue 1,2019-2020
Zaydou Youssouf,6.89,36,87.8,1,1,145,Saint-Étienne,Ligue 1,2019-2020
Ruben Aguilar,6.88,12,54.55,0,3,158,AS Monaco,Ligue 1,2019-2020
Romain Del Castillo,6.88,35,58.33,2,5,210,Stade Rennais,Ligue 1,2019-2020
Josh Maja,6.88,11,64.71,3,2,80,Bordeaux,Ligue 1,2019-2020
Lucas Tousart,6.88,15,62.5,1,1,200,Olympique Lyonnais,Ligue 1,2019-2020
Lamine Koné,6.88,8,80.0,0,1,159,RC Strasbourg,Ligue 1,2019-2020
Pablo Martinez,6.87,4,66.67,0,1,253,Nîmes Olympique,Ligue 1,2019-2020
José Fonte,6.87,2,66.67,2,1,210,Lille,Ligue 1,2019-2020
Joachim Andersen,6.87,3,100.0,2,0,143,Olympique Lyonnais,Ligue 1,2019-2020
Charles Traoré,6.87,13,65.0,0,0,328,Nantes,Ligue 1,2019-2020
Abdoul Kader Bamba,6.87,58,54.72,3,7,298,Nantes,Ligue 1,2019-2020
Boulaye Dia,6.87,22,45.83,5,2,210,Stade de Reims,Ligue 1,2019-2020
Yacine Adli,6.87,26,54.17,0,4,198,Bordeaux,Ligue 1,2019-2020
Yassine Benrahou,6.87,21,48.84,1,6,254,Nîmes Olympique,Ligue 1,2019-2020
Juan Bernat,6.86,28,71.79,1,5,170,Paris Saint-Germain,Ligue 1,2019-2020
Jean-Kevin Duverne,6.86,7,63.64,0,0,152,Stade Brestois,Ligue 1,2019-2020
Yoann Court,6.86,12,52.17,0,8,266,Stade Brestois,Ligue 1,2019-2020
Ibrahim Sangaré,6.86,30,76.92,2,1,367,Toulouse,Ligue 1,2019-2020
Opa Nguette,6.86,63,56.25,1,1,287,Metz,Ligue 1,2019-2020
Lebo Mothiba,6.86,11,68.75,5,3,97,RC Strasbourg,Ligue 1,2019-2020
Rémi Oudin,6.85,22,73.33,5,6,333,Bordeaux,Ligue 1,2019-2020
Jeff Reine-Adélaïde,6.85,44,74.58,3,3,139,Olympique Lyonnais,Ligue 1,2019-2020
Adrien Silva,6.85,21,67.74,0,4,161,AS Monaco,Ligue 1,2019-2020
Houssem Aouar,6.85,67,59.82,4,3,321,Olympique Lyonnais,Ligue 1,2019-2020
Laurent Koscielny,6.85,3,60.0,1,0,188,Bordeaux,Ligue 1,2019-2020
Paul Bernardoni,6.85,0,0.0,0,0,268,Nîmes Olympique,Ligue 1,2019-2020
Faitout Maouassa,6.85,21,42.0,0,0,334,Stade Rennais,Ligue 1,2019-2020
Kevin Strootman,6.85,3,60.0,1,1,159,Olympique de Marseille,Ligue 1,2019-2020
Ismaël Traoré,6.85,4,80.0,2,0,191,Angers,Ligue 1,2019-2020
Hiroki Sakai,6.85,13,54.17,0,3,229,Olympique de Marseille,Ligue 1,2019-2020
Mike Maignan,6.84,0,0.0,0,0,273,Lille,Ligue 1,2019-2020
Adrien Hunou,6.84,5,35.71,7,3,156,Stade Rennais,Ligue 1,2019-2020
Kamil Glik,6.84,0,0.0,1,0,135,AS Monaco,Ligue 1,2019-2020
Julien Faussurier,6.84,6,35.29,2,2,437,Stade Brestois,Ligue 1,2019-2020
Arnaud Lusamba,6.83,19,79.17,0,2,118,Nice,Ligue 1,2019-2020
Mehdi Abeid,6.83,16,69.57,0,1,228,Nantes,Ligue 1,2019-2020
Wahbi Khazri,6.83,16,53.33,2,2,232,Saint-Étienne,Ligue 1,2019-2020
Ghislain Konan,6.83,27,47.37,0,2,282,Stade de Reims,Ligue 1,2019-2020
Irvin Cardona,6.83,14,48.28,6,4,269,Stade Brestois,Ligue 1,2019-2020
Yaya Sanogo,6.83,1,33.33,2,1,100,Toulouse,Ligue 1,2019-2020
Álvaro González,6.83,3,100.0,1,1,129,Olympique de Marseille,Ligue 1,2019-2020
Matthieu Udol,6.82,14,63.64,1,0,192,Metz,Ligue 1,2019-2020
Benoît Costil,6.82,2,100.0,0,0,261,Bordeaux,Ligue 1,2019-2020
Lionel Carole,6.82,14,63.64,0,1,217,RC Strasbourg,Ligue 1,2019-2020
Jonathan Bamba,6.82,45,54.88,5,3,309,Lille,Ligue 1,2019-2020
Jordan Amavi,6.82,30,57.69,0,1,342,Olympique de Marseille,Ligue 1,2019-2020
William Vainqueur,6.81,21,84.0,0,0,164,Toulouse,Ligue 1,2019-2020
Martin Terrier,6.81,17,68.0,3,2,146,Olympique Lyonnais,Ligue 1,2019-2020
Morgan Sanson,6.81,40,62.5,8,5,327,Olympique de Marseille,Ligue 1,2019-2020
Nemanja Radonjić,6.81,36,61.02,3,2,202,Olympique de Marseille,Ligue 1,2019-2020
Kévin N'Doram,6.81,18,64.29,0,0,161,Metz,Ligue 1,2019-2020
Luiz Araújo,6.81,22,73.33,0,3,134,Lille,Ligue 1,2019-2020
Jérémy Morel,6.81,8,66.67,0,1,195,Stade Rennais,Ligue 1,2019-2020
Jean-Ricner Bellegarde,6.81,33,64.71,0,1,210,RC Strasbourg,Ligue 1,2019-2020
Pedro Mendes,6.81,5,71.43,0,0,160,Montpellier,Ligue 1,2019-2020
Anthony Briançon,6.8,4,66.67,3,1,168,Nîmes Olympique,Ligue 1,2019-2020
Mathias Autret,6.8,4,20.0,0,5,263,Stade Brestois,Ligue 1,2019-2020
Ludovic Blas,6.8,59,57.84,2,2,298,Nantes,Ligue 1,2019-2020
Arnaud Souquet,6.8,23,45.1,0,1,346,Montpellier,Ligue 1,2019-2020
Nuno Da Costa,6.8,16,59.26,1,0,98,RC Strasbourg,Ligue 1,2019-2020
Ibrahima Diallo,6.79,26,81.25,0,1,178,Stade Brestois,Ligue 1,2019-2020
Yusuf Yazıcı,6.79,8,34.78,1,5,205,Lille,Ligue 1,2019-2020
Wesley Fofana,6.79,3,37.5,2,0,140,Saint-Étienne,Ligue 1,2019-2020
Jean-Charles Castelletto,6.79,10,100.0,2,0,167,Stade Brestois,Ligue 1,2019-2020
Jonathan Ikoné,6.79,73,60.83,2,7,350,Lille,Ligue 1,2019-2020
Denis Bouanga,6.79,58,47.15,8,3,427,Saint-Étienne,Ligue 1,2019-2020
Mickaël Alphonse,6.79,15,68.18,0,1,285,Dijon,Ligue 1,2019-2020
Renaud Ripart,6.79,20,35.71,4,4,339,Nîmes Olympique,Ligue 1,2019-2020
Stefan Mitrović,6.79,0,0.0,0,2,111,RC Strasbourg,Ligue 1,2019-2020
Mamadou Fofana,6.79,3,50.0,0,0,134,Metz,Ligue 1,2019-2020
Daniel Congré,6.78,6,60.0,3,0,184,Montpellier,Ligue 1,2019-2020
Haris Belkebla,6.78,18,72.0,2,0,171,Stade Brestois,Ligue 1,2019-2020
Kévin Denkey,6.78,7,77.78,1,1,88,Nîmes Olympique,Ligue 1,2019-2020
Christophe Herelle,6.78,3,37.5,0,0,117,Nice,Ligue 1,2019-2020
Malang Sarr,6.78,3,100.0,0,0,130,Nice,Ligue 1,2019-2020
Aurélien Tchouaméni,6.78,15,83.33,0,1,136,AS Monaco,Ligue 1,2019-2020
Antonin Bobichon,6.78,6,60.0,0,1,124,Angers,Ligue 1,2019-2020
Mathieu Debuchy,6.78,11,64.71,1,2,363,Saint-Étienne,Ligue 1,2019-2020
Enock Kwateng,6.77,11,68.75,0,0,180,Bordeaux,Ligue 1,2019-2020
Youssouf Fofana,6.77,15,41.67,1,2,214,AS Monaco,Ligue 1,2019-2020
Cesc Fàbregas,6.77,4,80.0,0,2,154,AS Monaco,Ligue 1,2019-2020
Yann M'Vila,6.76,5,83.33,1,2,198,Saint-Étienne,Ligue 1,2019-2020
Damien Le Tallec,6.76,3,42.86,0,0,228,Montpellier,Ligue 1,2019-2020
Mathias Pereira Lage,6.76,13,38.24,0,5,247,Angers,Ligue 1,2019-2020
Issiaga Sylla,6.76,31,57.41,0,3,512,Toulouse,Ligue 1,2019-2020
Layvin Kurzawa,6.75,8,40.0,1,1,116,Paris Saint-Germain,Ligue 1,2019-2020
Farid Boulaya,6.75,15,51.72,2,3,193,Metz,Ligue 1,2019-2020
Efthymios Koulouris,6.75,8,38.1,4,1,218,Toulouse,Ligue 1,2019-2020
Romain Amalfitano,6.75,28,80.0,0,3,255,Dijon,Ligue 1,2019-2020
Nicolas Isimat-Mirin,6.75,1,100.0,0,0,105,Toulouse,Ligue 1,2019-2020
Sidy Sarr,6.75,9,64.29,2,4,183,Nîmes Olympique,Ligue 1,2019-2020
Flavien Tait,6.75,22,68.75,0,1,167,Stade Rennais,Ligue 1,2019-2020
Rafael,6.75,8,53.33,0,1,122,Olympique Lyonnais,Ligue 1,2019-2020
Wesley Saïd,6.74,28,68.29,5,3,143,Toulouse,Ligue 1,2019-2020
Max Gradel,6.74,36,54.55,4,4,344,Toulouse,Ligue 1,2019-2020
Paul Lasne,6.74,6,66.67,0,2,164,Stade Brestois,Ligue 1,2019-2020
Hyun-Jun Suk,6.74,1,16.67,0,1,54,Stade de Reims,Ligue 1,2019-2020
Ignatius Ganago,6.74,22,56.41,1,1,165,Nice,Ligue 1,2019-2020
Ibrahima Niane,6.74,20,45.45,1,0,173,Metz,Ligue 1,2019-2020
James Léa Siliki,6.74,12,63.16,1,1,144,Stade Rennais,Ligue 1,2019-2020
Valère Germain,6.74,3,50.0,0,4,168,Olympique de Marseille,Ligue 1,2019-2020
Régis Gurtner,6.74,0,0.0,0,0,288,Amiens SC,Ligue 1,2019-2020
Khéphren Thuram,6.73,8,66.67,0,0,69,Nice,Ligue 1,2019-2020
Haris Duljević,6.73,13,56.52,0,2,90,Nîmes Olympique,Ligue 1,2019-2020
Patrick Burner,6.73,20,64.52,0,2,181,Nice,Ligue 1,2019-2020
Casimir Ninga,6.73,10,45.45,1,2,125,Angers,Ligue 1,2019-2020
Alexandre Mendy,6.72,8,72.73,5,0,81,Stade Brestois,Ligue 1,2019-2020
Quentin Boisgard,6.72,31,58.49,0,2,195,Toulouse,Ligue 1,2019-2020
Reinildo Mandava,6.72,8,57.14,0,0,177,Lille,Ligue 1,2019-2020
Marvin Gakpa,6.72,5,62.5,0,1,95,Metz,Ligue 1,2019-2020
Loïc Rémy,6.72,11,57.89,6,0,87,Lille,Ligue 1,2019-2020
Dennis Appiah,6.72,22,75.86,0,0,294,Nantes,Ligue 1,2019-2020
Loris Benito,6.71,5,38.46,0,1,282,Bordeaux,Ligue 1,2019-2020
Aurélien Chedjou,6.71,9,81.82,0,1,240,Amiens SC,Ligue 1,2019-2020
Kalifa Coulibaly,6.7,8,29.63,9,1,277,Nantes,Ligue 1,2019-2020
Sada Thioub,6.7,61,64.21,0,3,290,Angers,Ligue 1,2019-2020
Mama Baldé,6.7,26,50.0,5,6,256,Dijon,Ligue 1,2019-2020
Zeki Çelik,6.7,15,44.12,0,3,376,Lille,Ligue 1,2019-2020
Keita Baldé,6.7,5,62.5,6,1,131,AS Monaco,Ligue 1,2019-2020
Youcef Atal,6.69,47,44.34,1,2,232,Nice,Ligue 1,2019-2020
Joris Chotard,6.69,7,46.67,1,0,169,Montpellier,Ligue 1,2019-2020
Romain Perraud,6.69,12,57.14,1,0,337,Stade Brestois,Ligue 1,2019-2020
Romain Philippoteaux,6.69,27,47.37,2,1,274,Nîmes Olympique,Ligue 1,2019-2020
Kévin Zohi,6.69,15,62.5,1,1,85,RC Strasbourg,Ligue 1,2019-2020
Stoppila Sunzu,6.68,2,66.67,1,0,83,Metz,Ligue 1,2019-2020
Edson Mexer,6.68,9,60.0,0,0,248,Bordeaux,Ligue 1,2019-2020
Vincent Manceau,6.67,6,42.86,0,2,317,Angers,Ligue 1,2019-2020
Ambroise Oyongo,6.67,16,42.11,0,0,315,Montpellier,Ligue 1,2019-2020
Xeka,6.67,4,66.67,1,2,88,Lille,Ligue 1,2019-2020
Gelson Martins,6.67,53,67.09,6,4,289,AS Monaco,Ligue 1,2019-2020
Samuel Grandsir,6.67,24,48.0,1,3,285,Stade Brestois,Ligue 1,2019-2020
Moussa Doumbia,6.67,40,48.19,2,2,312,Stade de Reims,Ligue 1,2019-2020
Fodé Ballo-Touré,6.67,24,64.86,1,1,254,AS Monaco,Ligue 1,2019-2020
Thierry Ambrose,6.66,25,56.82,0,0,127,Metz,Ligue 1,2019-2020
Ludovic Butelle,6.66,0,0.0,0,0,249,Angers,Ligue 1,2019-2020
Arnaud Nordin,6.66,19,61.29,0,1,136,Saint-Étienne,Ligue 1,2019-2020
Gaël Kakuta,6.66,48,64.86,2,4,491,Amiens SC,Ligue 1,2019-2020
Jordan Ferri,6.66,21,65.63,0,1,200,Montpellier,Ligue 1,2019-2020
Samuel Kalu,6.66,48,50.0,3,2,268,Bordeaux,Ligue 1,2019-2020
Maxime López,6.66,16,57.14,0,0,158,Olympique de Marseille,Ligue 1,2019-2020
Jacques-Alaixys Romao,6.65,15,75.0,0,0,214,Stade de Reims,Ligue 1,2019-2020
Pierrick Capelle,6.65,25,65.79,1,3,254,Angers,Ligue 1,2019-2020
Ui-Jo Hwang,6.65,14,38.89,4,3,168,Bordeaux,Ligue 1,2019-2020
Bakaye Dibassy,6.65,11,84.62,0,0,213,Amiens SC,Ligue 1,2019-2020
Rayan Aït Nouri,6.65,19,52.78,0,1,262,Angers,Ligue 1,2019-2020
Quentin Cornette,6.65,9,69.23,0,3,108,Amiens SC,Ligue 1,2019-2020
Victorien Angban,6.64,15,71.43,0,0,119,Metz,Ligue 1,2019-2020
Charles Abi,6.64,13,68.42,0,2,99,Saint-Étienne,Ligue 1,2019-2020
Marshall Munetsi,6.64,15,62.5,0,2,126,Stade de Reims,Ligue 1,2019-2020
Baptiste Reynet,6.63,0,0.0,0,0,314,Toulouse,Ligue 1,2019-2020
Chadrac Akolo,6.63,5,41.67,0,2,77,Amiens SC,Ligue 1,2019-2020
Jordan Siebatcheu,6.62,5,62.5,1,0,59,Stade Rennais,Ligue 1,2019-2020
Ibrahima Sissoko,6.62,10,43.48,1,0,196,RC Strasbourg,Ligue 1,2019-2020
Souleymane Camara,6.62,1,50.0,0,1,25,Montpellier,Ligue 1,2019-2020
Alexis Blin,6.62,8,66.67,0,2,216,Amiens SC,Ligue 1,2019-2020
Vincent Pajot,6.62,2,33.33,0,2,82,Metz,Ligue 1,2019-2020
Benjamin Henrichs,6.61,8,57.14,1,1,129,AS Monaco,Ligue 1,2019-2020
Myziane Maolida,6.61,12,48.0,1,1,112,Nice,Ligue 1,2019-2020
Sofiane Alakouch,6.61,17,51.52,2,0,196,Nîmes Olympique,Ligue 1,2019-2020
Theo Valls,6.6,13,65.0,0,3,215,Nîmes Olympique,Ligue 1,2019-2020
Stephy Mavididi,6.6,29,53.7,2,2,210,Dijon,Ligue 1,2019-2020
Steven Mendoza,6.6,26,59.09,1,0,220,Amiens SC,Ligue 1,2019-2020
Thomas Monconduit,6.6,15,78.95,0,0,226,Amiens SC,Ligue 1,2019-2020
Boubakary Soumaré,6.6,20,86.96,0,0,120,Lille,Ligue 1,2019-2020
Moses Simon,6.59,36,44.44,8,8,369,Nantes,Ligue 1,2019-2020
Lamine Fomba,6.59,13,59.09,3,0,194,Nîmes Olympique,Ligue 1,2019-2020
Edinson Cavani,6.58,7,87.5,16,1,46,Paris Saint-Germain,Ligue 1,2019-2020
Jemerson,6.58,2,100.0,0,1,121,AS Monaco,Ligue 1,2019-2020
Manu Koné,6.58,11,100.0,0,0,99,Toulouse,Ligue 1,2019-2020
Stéphane Ruffier,6.58,0,0.0,0,0,205,Saint-Étienne,Ligue 1,2019-2020
Bongani Zungu,6.58,4,66.67,0,1,143,Amiens SC,Ligue 1,2019-2020
Florian Miguel,6.58,15,39.47,0,1,361,Nîmes Olympique,Ligue 1,2019-2020
Hamza Mendyl,6.58,21,43.75,0,2,265,Dijon,Ligue 1,2019-2020
Tristan Dingomé,6.57,3,60.0,0,3,141,Stade de Reims,Ligue 1,2019-2020
Mihailo Ristić,6.56,4,40.0,0,0,139,Montpellier,Ligue 1,2019-2020
Steven Moreira,6.56,11,68.75,0,2,205,Toulouse,Ligue 1,2019-2020
Stéphane Bahoken,6.56,5,45.45,5,0,117,Angers,Ligue 1,2019-2020
Anastasios Donis,6.55,21,63.64,3,0,91,Stade de Reims,Ligue 1,2019-2020
Haitam Aleesami,6.53,13,68.42,0,1,344,Amiens SC,Ligue 1,2019-2020
Aaron Leya Iseka,6.52,9,56.25,4,0,103,Toulouse,Ligue 1,2019-2020
